time,lat,lon,depth,temp,cond,sal,dens,flu,par_z,par_surface,light_level,kpar,ed412,ed442,ed488,ed490,ed510,ed530,ed550,ed554,ed560,ed620,ed664,ed666,ed670,ed678,ed682,ed708,ed748,ed754,ed760,ed764,ed778,lu412,lu442,lu488,lu490,lu510,lu530,lu550,lu554,lu560,lu620,lu664,lu666,lu670,lu678,lu682,lu708,lu748,lu754,lu760,lu764,lu778,es412,es442,es488,es490,es510,es530,es550,es554,es560,es620,es664,es666,es670,es678,es682,es708,es748,es754,es760,es764,es778
2021-07-26T23:58:58.000Z,21.52397,-155.5457,81,23.88,51.91,34.98,1024.01,0.12,38.73,1569.53,2.5,-0.01,5.27,8.41,10.8,10.53,3.93,1.69,0.7,0.57,0.44,0.03,0.02,0,0,0,0,0,0,0.02,0,0,0,0.069,0.091,0.101,0.097,0.027,0.012,0.006,0.005,0.004,0.002,0.001,0.001,0,0.001,0.002,0.001,0.001,0.001,0,0.001,0.001,92.46,108.2,121.55,122.01,122.83,123.63,123.81,123.17,121.64,115.72,110.69,110.92,110.58,109.2,105.9,99.5,95.75,89.59,67.9,67.36,90.83
2021-07-26T23:59:00.000Z,21.52397,-155.5457,82,23.84,51.87,34.98,1024.03,0.121,38.72,1546.8,2.49,0.07,5.21,8.34,10.84,10.58,3.93,1.7,0.7,0.59,0.44,0.03,0.03,0.03,0,0,0,0.02,0.01,0.05,0.06,0.03,0.02,0.065,0.086,0.096,0.092,0.025,0.011,0.006,0.005,0.004,0.001,0.001,0.001,0,0.001,0.001,0.001,0.001,0,0,0.001,0,91.6,106.55,119.72,120.04,120.74,121.73,122.21,121.51,119.55,114.54,108.51,108.93,109.35,107.46,103.91,98.37,93.87,88.05,67.46,66.19,89.79
2021-07-26T23:59:02.000Z,21.52397,-155.5457,83,23.8,51.84,34.99,1024.05,0.121,35.79,1528.8,2.31,0.04,4.8,7.75,10.11,9.85,3.57,1.51,0.63,0.52,0.39,0.02,0.01,0,0,0,0.01,0.03,0,0.05,0.02,0.02,0,0.062,0.083,0.093,0.089,0.024,0.01,0.005,0.005,0.004,0.001,0,0.001,0,0.001,0.001,0,0.001,0,0,0,0,90.49,105.16,118.52,118.76,119.29,120.2,120.66,120.25,118.31,113.07,107.3,107.51,107.74,106.29,102.71,97.17,92.94,86.77,66.76,65.62,88.76
2021-07-26T23:59:04.000Z,21.52397,-155.5457,84,23.76,51.81,35,1024.08,0.133,34.73,1543.87,2.24,0.05,4.62,7.52,9.87,9.61,3.46,1.44,0.61,0.49,0.36,0.01,0,0,0,0,0,0.03,0,0.02,0,0.03,0,0.059,0.079,0.089,0.086,0.023,0.009,0.005,0.005,0.004,0,0,0,0,0.001,0.001,0,0,0,0,0,0,91.29,106.09,119.43,119.79,120.36,121.6,122,121.38,119.45,114.34,108.52,108.89,109.11,107.28,103.9,98.15,93.82,87.98,67.32,66.06,89.63
2021-07-26T23:59:06.000Z,21.52397,-155.5457,85,23.75,51.8,35,1024.08,0.139,33.79,1577.37,2.18,0.07,4.45,7.29,9.64,9.39,3.39,1.4,0.58,0.46,0.36,0,0,0,0.02,0.01,0,0.02,0,0,0,0,0,0.057,0.077,0.088,0.084,0.023,0.009,0.005,0.005,0.004,0,0,0.001,0,0.001,0,0,0,0,0,0,0,92.28,108.59,122.29,122.9,123.45,124.08,124.18,123.8,122.49,116.33,111.49,111.75,111.23,109.96,106.71,100.03,96.41,90.1,68.13,67.77,91.33
2021-07-26T23:59:08.000Z,21.52397,-155.5457,86,23.74,51.79,35,1024.1,0.135,31.31,1568.95,2.02,0.05,4.14,6.76,8.92,8.69,3.13,1.28,0.53,0.41,0.33,0,0.02,0.03,0.04,0.02,0,0.02,0,0,0,0,0,0.056,0.074,0.085,0.082,0.022,0.009,0.005,0.004,0.004,0,0,0.001,0,0.001,0,0,0,0,0,0,0,92.35,107.78,121.68,122.01,122.56,123.41,123.67,123.34,121.54,115.98,110.17,110.45,110.69,109.14,105.53,99.89,95.63,89.25,68.37,67.55,91.24
2021-07-26T23:59:10.000Z,21.52397,-155.5457,87,23.73,51.79,35.01,1024.1,0.135,29.45,1546.12,1.9,0.04,3.91,6.37,8.43,8.21,2.91,1.2,0.48,0.38,0.29,0.02,0.01,0.02,0.01,0.01,0,0.01,0.01,0,0.02,0,0.02,0.05,0.068,0.079,0.076,0.02,0.008,0.005,0.004,0.004,0.001,0,0.001,0,0.001,0,0,0,0,0,0,0,91.69,106.62,119.58,120.05,120.84,121.91,122.15,121.37,119.68,114.61,108.18,108.83,109.56,107.04,103.69,98.41,93.51,87.98,67.72,65.92,89.95
2021-07-26T23:59:12.000Z,21.52397,-155.5457,88,23.72,51.78,35.01,1024.11,0.139,27.96,1534.28,1.8,0.05,3.68,6.04,8.07,7.86,2.74,1.11,0.45,0.35,0.26,0.04,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0,0.05,0,0.01,0.047,0.065,0.076,0.072,0.019,0.008,0.004,0.004,0.004,0,0,0.001,0,0.001,0,0,0.001,0,0,0,0,89.92,105.77,118.77,119.38,120.1,120.84,120.89,120.33,119.09,113.32,108.11,108.58,108.49,106.58,103.51,97.37,93.35,87.73,66.62,65.81,88.95
2021-07-26T23:59:14.000Z,21.52397,-155.5457,89,23.69,51.75,35.01,1024.12,0.149,26.81,1553.67,1.73,0.06,3.52,5.78,7.78,7.57,2.61,1.06,0.41,0.33,0.24,0.04,0.02,0.01,0.01,0,0.01,0.04,0,0.02,0.04,0,0.02,0.045,0.062,0.074,0.07,0.018,0.007,0.005,0.004,0.004,0,0,0.001,0,0.001,0,0,0,0,0,0,0,90.37,107.25,120.54,121.44,122.07,122.5,122.12,121.61,120.92,114.28,110.27,110.72,109.69,107.99,105.61,98.06,94.87,89.58,66.46,66.46,89.17
2021-07-26T23:59:16.000Z,21.52397,-155.5457,90,23.64,51.71,35.02,1024.15,0.157,25.47,1570.42,1.64,0.03,3.31,5.47,7.42,7.22,2.47,1,0.4,0.31,0.23,0.03,0.02,0,0,0.01,0.02,0.03,0,0,0.03,0.01,0.03,0.043,0.059,0.071,0.067,0.018,0.007,0.005,0.004,0.003,0,0,0.001,0,0.001,0,0,0,0,0,0,0,92.15,108.05,121.76,122.28,122.77,123.57,123.8,123.32,121.78,115.95,110.62,110.97,110.87,109.31,105.82,99.81,95.63,89.7,68.2,67.38,91.27
2021-07-26T23:59:18.000Z,21.52397,-155.5457,91,23.63,51.7,35.02,1024.16,0.16,24.24,1545.93,1.56,0.03,3.13,5.2,7.07,6.87,2.35,0.93,0.37,0.28,0.22,0.02,0.02,0.02,0,0.02,0.03,0.03,0,0,0.04,0.03,0,0.041,0.057,0.068,0.065,0.017,0.007,0.004,0.003,0.003,0,0,0.001,0,0.001,0,0,0,0,0,0,0,91.68,106.83,119.4,120.01,121,122.01,122.2,121.21,119.69,114.45,108.55,109.31,109.66,106.95,103.97,98.09,93.57,88.51,67.3,65.76,89.39
2021-07-26T23:59:20.000Z,21.52397,-155.5457,92,23.58,51.65,35.02,1024.18,0.175,23.27,1525.27,1.5,0.03,2.96,4.98,6.84,6.65,2.23,0.86,0.34,0.26,0.22,0,0.02,0.05,0.02,0.03,0.02,0.01,0.03,0,0,0.03,0,0.04,0.055,0.066,0.063,0.016,0.006,0.004,0.003,0.003,0,0,0.001,0,0,0,0,0,0,0,0,0,90.67,105.36,117.81,118.26,119.2,120.37,120.61,119.68,117.88,113.12,106.71,107.41,108.1,105.45,102.27,97.04,92.11,86.91,66.7,64.88,88.61
2021-07-26T23:59:22.000Z,21.52397,-155.5457,93,23.51,51.61,35.04,1024.22,0.17,22.7,1531.52,1.46,0.05,2.88,4.85,6.69,6.5,2.17,0.85,0.33,0.25,0.21,0.02,0.03,0.04,0.02,0.01,0.02,0.01,0.02,0,0.04,0.05,0,0.039,0.053,0.064,0.061,0.016,0.006,0.004,0.003,0.003,0,0.001,0,0,0,0,0,0.001,0,0,0,0.001,89.88,105.11,118.82,119.16,119.54,120.39,120.61,120.39,118.72,113.08,108.01,108.2,107.9,106.74,103.18,97.28,93.61,87.17,66.43,65.98,88.85
2021-07-26T23:59:24.000Z,21.52397,-155.5457,94,23.49,51.59,35.04,1024.23,0.165,21.91,1551.6,1.41,0.01,2.76,4.57,6.36,6.18,2.08,0.84,0.34,0.28,0.22,0.06,0.08,0.09,0.08,0.06,0.04,0.04,0.08,0.07,0.09,0.09,0.07,0.035,0.05,0.06,0.058,0.015,0.006,0.004,0.003,0.003,0,0,0,0,0.001,0,0,0,0,0,0,0.001,91.26,106.74,120.01,120.42,121.22,122.09,122.42,121.96,120.22,114.8,109.18,109.43,109.71,107.89,104.26,98.89,94.51,88.21,67.72,66.6,90.25
2021-07-26T23:59:26.000Z,21.52397,-155.5457,95,23.48,51.57,35.04,1024.24,0.157,21.83,1556.19,1.41,0.03,2.69,4.37,6.06,5.9,2.01,0.85,0.38,0.31,0.26,0.16,0.19,0.2,0.19,0.17,0.16,0.16,0.21,0.22,0.22,0.23,0.23,0.033,0.047,0.056,0.054,0.014,0.006,0.003,0.003,0.002,0,0,0,0,0,0,0,0,0.001,0,0,0.001,91.27,106.93,121.03,121.33,121.52,122.17,122.47,122.37,120.67,114.8,109.47,109.64,109.6,108.4,104.65,98.98,94.95,88.38,68.04,67.12,90.56
2021-07-26T23:59:28.000Z,21.52397,-155.5457,96,23.42,51.51,35.04,1024.26,0.156,20.94,1540.89,1.35,0.03,2.59,4.22,5.9,5.73,1.93,0.8,0.35,0.29,0.23,0.14,0.16,0.16,0.15,0.14,0.13,0.13,0.17,0.19,0.17,0.19,0.2,0.031,0.044,0.054,0.052,0.013,0.005,0.003,0.003,0.002,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001,91.28,106.51,118.94,119.58,120.62,121.61,121.83,120.92,119.2,114.24,108.2,108.94,109.25,106.68,103.51,98.02,93.29,88.17,67.24,65.73,89.35
2021-07-26T23:59:30.000Z,21.52397,-155.5457,97,23.39,51.48,35.04,1024.27,0.152,20.23,1528.76,1.3,0.09,2.5,4.13,5.83,5.66,1.88,0.75,0.32,0.26,0.2,0.1,0.11,0.11,0.1,0.09,0.09,0.09,0.11,0.14,0.11,0.13,0.14,0.03,0.043,0.052,0.05,0.012,0.005,0.003,0.002,0.002,0.001,0,0,0,0,0,0,0,0.001,0,0.001,0,90.41,105.52,117.81,118.45,119.66,120.75,120.94,119.92,118.31,113.42,107.6,108.33,108.6,105.86,103.08,97.16,92.65,87.87,66.48,64.97,88.55
2021-07-26T23:59:32.000Z,21.52397,-155.5457,98,23.38,51.47,35.04,1024.28,0.157,18.72,1550.32,1.21,0.08,2.31,3.88,5.53,5.37,1.75,0.67,0.27,0.22,0.16,0.07,0.06,0.05,0.05,0.04,0.05,0.04,0.06,0.08,0.06,0.06,0.08,0.03,0.041,0.051,0.049,0.012,0.005,0.003,0.002,0.003,0,0,0.001,0,0,0,0,0,0,0,0.001,0,91.45,106.35,120.03,120.28,120.87,121.8,122.33,121.98,120,114.57,108.97,109.18,109.28,108.15,104.4,98.58,94.6,88.21,67.7,66.92,90.31
2021-07-26T23:59:34.000Z,21.52397,-155.5457,99,23.37,51.47,35.04,1024.28,0.164,17.4,1567.5,1.12,0.04,2.16,3.68,5.27,5.11,1.64,0.61,0.23,0.19,0.13,0.03,0.01,0,0.01,0,0.02,0,0,0,0,0,0.03,0.029,0.04,0.05,0.048,0.012,0.005,0.003,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0.001,0,92.78,108.18,121.04,121.7,122.74,123.74,123.93,122.96,121.31,116.24,110.13,110.88,111.31,108.49,105.61,99.55,94.88,89.94,68.01,66.47,90.66
2021-07-26T23:59:36.000Z,21.52397,-155.5457,100,23.35,51.44,35.03,1024.29,0.158,16.63,1558.28,1.07,0.03,2.06,3.53,5.09,4.93,1.56,0.57,0.21,0.16,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.039,0.049,0.047,0.011,0.004,0.003,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0.001,0,91.17,107.46,121,121.66,122.23,122.66,122.62,122.13,121.07,114.57,110.18,110.5,109.96,108.14,105.43,98.32,94.9,89.43,66.94,66.47,89.46
2021-07-26T23:59:38.000Z,21.52397,-155.5457,101,23.28,51.36,35.03,1024.32,0.193,15.89,1536.59,1.02,0.07,1.95,3.38,4.89,4.74,1.48,0.52,0.19,0.15,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.035,0.045,0.043,0.01,0.004,0.002,0.002,0.002,0.001,0,0,0,0,0.001,0,0,0,0,0.001,0,90.43,106.12,119.2,119.83,120.41,120.98,121.05,120.52,119.21,113.29,108.3,108.6,108.2,106.69,103.69,97.3,93.76,87.68,66.32,65.92,88.62
2021-07-26T23:59:40.000Z,21.52397,-155.5457,102,23.22,51.32,35.05,1024.35,0.181,14.78,1530.24,0.95,0.05,1.81,3.13,4.56,4.42,1.36,0.47,0.17,0.14,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.034,0.043,0.041,0.009,0.004,0.002,0.002,0.002,0,0,0,0,0,0.001,0,0,0,0,0.001,0,90.57,105.73,118.13,118.79,119.87,120.82,121,119.92,118.45,113.41,107.47,108.4,108.79,105.75,103.08,97.23,92.56,87.99,66.52,64.85,88.39
2021-07-26T23:59:41.000Z,21.52397,-155.5457,103,23.22,51.32,35.05,1024.35,0.167,14.13,1535.33,0.91,0.03,1.72,2.98,4.35,4.22,1.3,0.45,0.16,0.13,0.1,0,0,0,0.01,0.01,0.01,0,0.01,0,0,0,0,0.023,0.032,0.041,0.039,0.009,0.004,0.002,0.001,0.003,0,0,0,0,0.001,0.001,0,0,0,0,0.001,0,90.39,105.51,119,119.35,119.96,120.75,121,120.66,119.02,113.48,108.04,108.3,108.34,106.88,103.47,97.55,93.53,87.55,66.75,65.83,89.09
2021-07-26T23:59:43.000Z,21.52397,-155.5457,104,23.21,51.31,35.05,1024.36,0.165,13.78,1544.04,0.89,0.04,1.68,2.89,4.24,4.11,1.26,0.44,0.16,0.13,0.1,0.02,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0,0,0.01,0.022,0.031,0.04,0.038,0.009,0.004,0.002,0.001,0.002,0.001,0,0,0,0.001,0.001,0,0,0,0,0.001,0,90.6,106,120.15,120.45,120.56,121.07,121.59,121.45,119.82,113.77,108.86,108.78,108.38,107.89,104.09,97.92,94.56,87.48,66.94,66.79,89.69
2021-07-26T23:59:45.000Z,21.52397,-155.5457,105,23.2,51.31,35.05,1024.37,0.175,13.25,1550.81,0.85,0.08,1.6,2.77,4.1,3.98,1.21,0.42,0.15,0.12,0.09,0.02,0.01,0,0.01,0.01,0,0.02,0.01,0.01,0.01,0.01,0.01,0.021,0.03,0.039,0.037,0.008,0.003,0.002,0.001,0.002,0.001,0,0,0,0.001,0.001,0,0,0,0,0.001,0,90.82,106.57,120.54,120.97,121.16,121.84,121.94,121.78,120.36,114.27,109.42,109.42,109.09,108.21,104.48,98.44,94.73,87.95,67.29,67.07,89.98
2021-07-26T23:59:47.000Z,21.52397,-155.5457,106,23.18,51.29,35.06,1024.38,0.181,12.22,1552.13,0.79,0.02,1.47,2.56,3.8,3.69,1.11,0.38,0.13,0.11,0.08,0.02,0.01,0,0,0,0.01,0.03,0.02,0.02,0.03,0,0.01,0.02,0.03,0.038,0.036,0.008,0.003,0.002,0.001,0.002,0.001,0,0,0,0.001,0.001,0,0.001,0,0,0.001,0,90.96,106.72,120.37,120.86,121.45,122.04,122.2,121.89,120.49,114.27,109.66,109.77,109.16,108.3,104.96,98.29,95.09,88.46,67.01,66.87,89.82
2021-07-26T23:59:49.000Z,21.52397,-155.5457,107,23.12,51.22,35.05,1024.4,0.184,11.89,1547.9,0.77,0,1.43,2.48,3.71,3.6,1.07,0.37,0.12,0.11,0.07,0.03,0.01,0,0,0,0.01,0.01,0.01,0.01,0.03,0,0.01,0.02,0.029,0.037,0.035,0.008,0.003,0.002,0.001,0.002,0,0,0,0,0,0.001,0,0.001,0,0,0.001,0,91.28,105.86,120.05,120.15,120.54,121.52,122.13,121.97,119.77,114.53,108.77,108.82,109.23,107.78,103.92,98.66,94.34,87.88,67.64,66.61,90.34
2021-07-26T23:59:51.000Z,21.52397,-155.5457,108,23.07,51.18,35.06,1024.43,0.199,11.86,1550.32,0.76,0.08,1.41,2.47,3.73,3.62,1.07,0.36,0.13,0.11,0.07,0.02,0.01,0,0,0,0.01,0.01,0,0.01,0.02,0,0.01,0.017,0.026,0.035,0.033,0.007,0.003,0.002,0.001,0.002,0,0,0,0,0.001,0.001,0,0,0,0,0,0,91.12,106.5,120.2,120.58,121.05,121.91,122.2,121.83,120.18,114.57,109.02,109.33,109.46,107.87,104.33,98.58,94.32,88.14,67.56,66.64,90.18
2021-07-26T23:59:53.000Z,21.52397,-155.5457,109,23.05,51.17,35.06,1024.44,0.2,11.02,1557.54,0.71,0.05,1.3,2.3,3.48,3.37,0.99,0.33,0.13,0.1,0.08,0.01,0.01,0,0,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.016,0.025,0.033,0.031,0.007,0.003,0.002,0.001,0.002,0.001,0,0.001,0,0.001,0,0,0,0,0,0,0,91.58,107.26,120.83,121.24,121.72,122.47,122.69,122.34,120.73,114.91,109.62,109.6,109.45,108.48,104.81,98.91,95.15,88.04,67.75,67.31,90.51
2021-07-26T23:59:55.000Z,21.52397,-155.5457,110,23.02,51.14,35.07,1024.45,0.206,10.41,1544.53,0.67,0.02,1.22,2.16,3.3,3.19,0.93,0.31,0.11,0.09,0.08,0.01,0,0,0,0,0.01,0.01,0,0.01,0.02,0,0.01,0.016,0.024,0.031,0.03,0.007,0.002,0.001,0.001,0.002,0,0,0,0,0.001,0,0,0.001,0,0,0,0,90.65,106.38,119.52,120.11,120.93,121.68,121.76,121.2,119.81,114.03,109.1,109.35,109,107.41,104.23,97.95,94.26,88.35,66.87,66.13,89.36
2021-07-26T23:59:57.000Z,21.52397,-155.5457,111,22.99,51.11,35.07,1024.47,0.202,10.15,1537.9,0.65,0.02,1.18,2.11,3.23,3.12,0.89,0.3,0.11,0.08,0.08,0.01,0,0,0,0,0.01,0.01,0,0.01,0.01,0.01,0.03,0.015,0.023,0.03,0.028,0.007,0.002,0.002,0.001,0.001,0,0,0.001,0,0.001,0,0,0.001,0,0,0,0,90.45,105.78,119.33,119.72,120.13,120.84,121.18,120.86,119.18,113.5,108.03,108.31,108.42,106.98,103.4,97.79,93.55,87.4,67.06,66.03,89.4
2021-07-26T23:59:59.000Z,21.52397,-155.5457,112,22.95,51.08,35.07,1024.49,0.203,9.93,1533.22,0.64,0.05,1.14,2.05,3.16,3.06,0.87,0.29,0.11,0.08,0.07,0.01,0.01,0,0.01,0,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.015,0.022,0.029,0.028,0.007,0.002,0.002,0.001,0.001,0.001,0,0.001,0,0,0,0,0.001,0,0,0,0,90.24,106.01,118.81,119.42,120.06,120.62,120.82,120.22,118.94,112.94,108.02,108.32,107.86,106.67,103.5,96.97,93.56,87.24,66.11,65.74,88.53
2021-07-27T00:00:01.000Z,21.52397,-155.5457,113,22.92,51.06,35.08,1024.51,0.194,9.47,1532.89,0.61,-0.02,1.08,1.92,2.99,2.9,0.83,0.28,0.11,0.08,0.07,0.02,0.02,0.02,0.02,0,0.03,0.01,0.02,0.02,0.03,0.03,0.03,0.014,0.021,0.029,0.027,0.007,0.002,0.002,0.001,0.001,0.001,0,0.001,0,0,0,0,0.001,0,0,0,0,90.4,106.06,118.67,119.41,120.31,120.97,120.83,120.06,118.92,112.99,108.13,108.57,108.24,106.28,103.59,96.82,93.16,87.78,65.83,65.34,88.18
2021-07-27T00:00:03.000Z,21.52397,-155.5457,114,22.89,51.02,35.08,1024.52,0.198,9.67,1533.85,0.62,0.03,1.07,1.87,2.89,2.8,0.83,0.3,0.14,0.12,0.1,0.08,0.08,0.08,0.08,0.08,0.09,0.08,0.1,0.09,0.1,0.1,0.12,0.014,0.021,0.028,0.026,0.006,0.002,0.002,0.001,0.001,0,0,0.001,0,0,0,0,0.001,0,0,0,0,89.67,105.51,119.02,119.58,120.1,120.51,120.69,120.44,119.2,112.96,108.42,108.51,107.88,107,103.65,97.17,93.8,87.37,66.3,66.06,88.78
2021-07-27T00:00:05.000Z,21.52397,-155.5457,115,22.84,50.98,35.09,1024.54,0.206,9.54,1558.65,0.61,0.04,1.05,1.82,2.82,2.74,0.81,0.3,0.14,0.12,0.11,0.1,0.09,0.09,0.09,0.09,0.1,0.1,0.11,0.1,0.12,0.12,0.13,0.012,0.019,0.026,0.024,0.006,0.002,0.001,0.001,0.001,0,0,0.001,0,0,0,0,0.001,0,0,0,0,92.01,107.23,120.65,121.11,121.75,122.73,123,122.38,120.66,115.35,109.5,109.84,110.33,108.31,104.81,99.11,94.86,88.63,67.98,66.8,90.61
2021-07-27T00:00:07.000Z,21.52397,-155.5457,116,22.83,50.98,35.09,1024.55,0.206,9.21,1563.22,0.59,0.03,1.01,1.75,2.74,2.66,0.78,0.29,0.13,0.12,0.1,0.09,0.09,0.08,0.1,0.09,0.1,0.1,0.11,0.09,0.12,0.11,0.12,0.012,0.018,0.025,0.024,0.005,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,92.64,107.59,120.8,121.17,122.07,123.1,123.6,122.81,120.87,115.86,109.81,110.43,110.87,108.37,105.2,99.52,94.75,89.51,68.01,66.38,90.56
2021-07-27T00:00:09.000Z,21.52397,-155.5457,117,22.82,50.97,35.09,1024.56,0.2,8.88,1552.39,0.57,0.03,0.97,1.69,2.66,2.58,0.76,0.28,0.12,0.11,0.09,0.08,0.08,0.07,0.09,0.08,0.09,0.09,0.1,0.08,0.11,0.09,0.11,0.011,0.018,0.024,0.023,0.005,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,91.96,106.46,120.21,120.21,120.86,121.96,122.69,122.28,119.95,115.01,109.02,109.3,109.6,108.05,104.21,98.97,94.47,88.17,67.87,66.7,90.38
2021-07-27T00:00:11.000Z,21.52397,-155.5457,118,22.8,50.94,35.09,1024.57,0.198,8.58,1544.32,0.55,0.05,0.94,1.64,2.59,2.52,0.73,0.26,0.11,0.1,0.08,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.07,0.09,0.08,0.09,0.01,0.017,0.023,0.022,0.005,0.001,0.001,0.001,0.001,0,0,0,0.001,0,0,0,0.001,0,0.001,0,0,91.29,106.39,119.41,119.87,120.71,121.73,121.98,121.26,119.55,114.44,108.48,109.08,109.36,107.07,103.92,98.26,93.7,88.16,67.27,65.8,89.63
2021-07-27T00:00:13.000Z,21.52397,-155.5457,119,22.78,50.92,35.09,1024.58,0.206,8.19,1552.17,0.53,0.07,0.89,1.58,2.51,2.43,0.7,0.25,0.1,0.09,0.07,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.06,0.08,0.07,0.07,0.01,0.016,0.022,0.022,0.005,0.001,0.001,0.001,0.001,0,0,0,0.001,0,0,0,0.001,0,0.001,0,0,91.17,107.06,120.05,120.74,121.55,122.29,122.32,121.71,120.44,114.5,109.62,109.95,109.55,107.93,104.92,98.44,94.74,88.73,66.98,66.64,89.75
2021-07-27T00:00:15.000Z,21.52397,-155.5457,120,22.75,50.9,35.09,1024.6,0.206,7.7,1563.8,0.5,0.04,0.83,1.5,2.41,2.34,0.66,0.23,0.09,0.08,0.06,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.06,0.05,0.07,0.05,0.06,0.01,0.016,0.022,0.021,0.005,0.001,0.001,0.001,0.001,0,0.001,0,0.001,0,0,0,0.001,0,0,0,0,91.44,107.49,121.49,122.06,122.47,122.86,122.94,122.72,121.49,115.26,110.53,110.67,109.93,109,105.8,99.05,95.58,89.31,67.45,67.2,90.58
2021-07-27T00:00:17.000Z,21.52397,-155.5457,121,22.71,50.86,35.1,1024.62,0.2,7.37,1562.77,0.47,0.05,0.79,1.45,2.35,2.28,0.63,0.21,0.08,0.07,0.05,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.05,0.04,0.04,0.01,0.015,0.021,0.02,0.004,0.001,0.001,0.001,0.001,0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,92.34,106.98,121.28,121.2,121.54,122.54,123.29,123.24,120.79,115.55,109.7,109.67,109.73,109.3,104.86,99.67,95.69,88.14,68.4,67.9,91.35
2021-07-27T00:00:19.000Z,21.52397,-155.5457,122,22.7,50.86,35.1,1024.63,0.198,6.95,1549.56,0.45,0.05,0.75,1.38,2.26,2.19,0.59,0.19,0.07,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.009,0.014,0.02,0.019,0.004,0.001,0.001,0.001,0.001,0,0.001,0,0.001,0,0,0,0,0,0,0,0,90.62,106.28,120.56,120.83,121.06,121.38,121.87,121.85,120.27,114,109.25,109.23,108.92,108.39,104.56,98.24,94.9,87.88,67.14,66.99,89.83
2021-07-27T00:00:21.000Z,21.52397,-155.5457,123,22.69,50.85,35.1,1024.64,0.196,6.56,1535.81,0.42,0.03,0.71,1.32,2.18,2.11,0.56,0.17,0.06,0.05,0.03,0.01,0,0,0,0,0.01,0.01,0.01,0,0.02,0.01,0.01,0.008,0.013,0.019,0.018,0.004,0.001,0.001,0.001,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,90.84,105.57,119.06,119.32,119.76,120.63,121.12,120.78,118.93,113.43,107.95,108.09,108.16,106.96,103.25,97.54,93.7,87.27,66.64,66.03,89.16
2021-07-27T00:00:23.000Z,21.52397,-155.5457,124,22.68,50.85,35.1,1024.64,0.202,6.38,1539.06,0.41,0.02,0.69,1.3,2.14,2.07,0.54,0.16,0.06,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.013,0.018,0.017,0.003,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,91.38,106.29,118.91,119.46,120.43,121.43,121.61,120.74,119.12,113.94,108.01,108.65,109.09,106.5,103.48,97.8,93.1,88.04,66.75,65.57,89.02
2021-07-27T00:00:25.000Z,21.52397,-155.5457,125,22.66,50.82,35.1,1024.65,0.2,6.26,1546.73,0.4,0.06,0.67,1.28,2.12,2.05,0.53,0.15,0.05,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.013,0.018,0.017,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,90.12,106.89,120.21,121.02,121.52,121.72,121.44,121.14,120.35,113.6,109.51,109.78,108.77,107.54,104.69,97.57,94.54,88.36,66.44,66.44,89.12
2021-07-27T00:00:27.000Z,21.52397,-155.5457,126,22.64,50.81,35.11,1024.66,0.205,5.93,1550.13,0.38,0.08,0.63,1.21,2.02,1.95,0.5,0.14,0.05,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.012,0.017,0.016,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,90.84,106.41,120.6,120.96,121.12,121.67,121.86,121.8,120.32,114.18,109.44,109.49,108.79,108.15,104.52,98.2,94.93,88.07,67.13,67.05,89.79
2021-07-27T00:00:29.000Z,21.52397,-155.5457,127,22.63,50.8,35.11,1024.67,0.206,5.5,1558.87,0.35,0.03,0.57,1.12,1.89,1.83,0.46,0.13,0.05,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.012,0.017,0.016,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0.001,92.19,107.01,120.76,120.94,121.54,122.56,123.11,122.68,120.52,115.49,109.14,109.38,109.89,108.52,104.51,99.49,94.87,88.2,68.54,67.28,91.33
