time,lat,lon,depth,station,profile,temp,cond,sal,dens,flu,par_z,par_surface,light_level,bbp_470,bbp_700,kpar,ed412,ed442,ed488,ed490,ed510,ed530,ed550,ed554,ed560,ed620,ed664,ed666,ed670,ed678,ed682,ed708,ed748,ed754,ed760,ed764,ed778,lu412,lu442,lu488,lu490,lu510,lu530,lu550,lu554,lu560,lu620,lu664,lu666,lu670,lu678,lu682,lu708,lu748,lu754,lu760,lu764,lu778,es412,es442,es488,es490,es510,es530,es550,es554,es560,es620,es664,es666,es670,es678,es682,es708,es748,es754,es760,es764,es778
2021-11-24T21:35:01.000Z,19.64,-138.62,85,4,2,20.47,48.65,35.18,1025.14,0.181,18.03,909.24,2.06,0.00022,0.00058,0.04,3.14,4.21,4.75,4.58,1.54,0.53,0.21,0.16,0.12,0,0,0,0.01,0,0,0,0,0,0,0,0,0.038,0.046,0.047,0.045,0.011,0.005,0.003,0.003,0.002,0,0,0,0,0,0.001,0,0,0,0,0,0,57.93,66.25,72.06,72.3,71.62,71.77,71.67,71.36,70.31,65.2,61.99,62.4,62.48,61.65,59.98,55.42,53.07,49.26,36.14,35.21,50.16
2021-11-24T21:35:04.000Z,19.64,-138.62,86,4,2,20.46,48.74,35.26,1025.21,0.19,17.55,925.01,2,0.00019,0.00055,0.07,3.03,4.09,4.64,4.47,1.5,0.52,0.21,0.16,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.044,0.045,0.044,0.011,0.004,0.003,0.002,0.002,0,0,0,0.001,0,0.001,0,0,0,0,0,0,59.02,67.49,73.45,73.7,72.97,73.03,73.03,72.69,71.47,66.23,62.86,63.21,63.31,62.59,60.94,56.27,53.86,49.93,36.57,35.54,50.66
2021-11-24T21:35:07.000Z,19.64,-138.62,87,4,2,20.44,48.64,35.19,1025.17,0.194,16.5,934.86,1.88,0.00021,0.00055,0.01,2.82,3.86,4.42,4.26,1.4,0.47,0.17,0.13,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.043,0.044,0.042,0.01,0.004,0.002,0.002,0.002,0,0,0,0.001,0,0,0,0,0,0,0,0,59.63,68.15,74.21,74.48,73.72,73.85,73.74,73.42,72.32,66.97,63.53,63.89,64.01,63.23,61.5,56.83,54.42,50.33,36.99,35.98,51.27
2021-11-24T21:35:11.000Z,19.64,-138.62,88,4,2,20.39,48.6,35.2,1025.2,0.203,16.03,916.47,1.83,0.00019,0.00058,0.05,2.71,3.7,4.27,4.11,1.36,0.46,0.18,0.14,0.11,0.03,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.031,0.039,0.04,0.039,0.01,0.004,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,58.48,66.82,72.77,73.03,72.24,72.3,72.27,71.97,70.84,65.69,62.36,62.72,62.82,62.09,60.42,55.73,53.39,49.53,36.37,35.31,50.47
2021-11-24T21:35:14.000Z,19.64,-138.62,89,4,2,20.29,48.44,35.16,1025.19,0.202,14.92,898.49,1.7,0.0002,0.00058,0.04,2.5,3.44,4,3.85,1.26,0.43,0.16,0.13,0.1,0.02,0.01,0.01,0.01,0.02,0.01,0,0,0.01,0.01,0.01,0.01,0.029,0.037,0.039,0.037,0.009,0.004,0.002,0.002,0.002,0,0,0,0,0.001,0.001,0,0,0,0,0,0,57.32,65.47,71.27,71.5,70.81,70.89,70.79,70.52,69.43,64.44,61.29,61.6,61.6,60.93,59.33,54.83,52.48,48.77,35.85,34.84,49.57
2021-11-24T21:35:16.000Z,19.64,-138.62,90,4,2,20.22,48.4,35.18,1025.23,0.206,14.14,887.31,1.61,0.00018,0.00056,0.01,2.35,3.27,3.82,3.68,1.2,0.39,0.15,0.12,0.09,0.01,0,0,0.01,0.01,0,0,0,0,0,0,0,0.028,0.036,0.037,0.036,0.009,0.003,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,56.45,64.59,70.32,70.54,69.81,69.95,69.92,69.63,68.57,63.57,60.62,60.94,60.99,60.3,58.6,54.18,52.05,48.2,35.44,34.42,49.04
2021-11-24T21:35:19.000Z,19.64,-138.62,91,4,2,20.17,48.4,35.23,1025.29,0.213,13.67,869.46,1.56,0.00019,0.00055,0.07,2.26,3.16,3.72,3.58,1.16,0.38,0.14,0.11,0.08,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0.027,0.035,0.036,0.035,0.008,0.003,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,55.53,63.36,68.83,69.01,68.45,68.52,68.49,68.15,67.12,62.32,59.36,59.67,59.68,59.02,57.5,53.17,51.03,47.32,34.76,33.76,48.09
2021-11-24T21:35:21.000Z,19.64,-138.62,92,4,2,20.16,48.31,35.16,1025.24,0.22,12.64,864.85,1.44,0.00025,0.00056,0.07,2.06,2.91,3.47,3.34,1.07,0.35,0.13,0.1,0.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0.025,0.032,0.034,0.033,0.008,0.003,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,55.37,63.09,68.46,68.67,68.07,68.11,68.13,67.79,66.73,61.87,59.02,59.27,59.36,58.77,57.28,52.72,50.63,46.98,34.42,33.4,47.83
2021-11-24T21:35:23.000Z,19.64,-138.62,93,4,2,20.14,48.28,35.15,1025.24,0.223,11.91,872.07,1.36,0.00019,0.00052,0.03,1.92,2.74,3.28,3.17,1.01,0.32,0.12,0.09,0.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0.022,0.029,0.031,0.03,0.007,0.003,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,55.83,63.61,69.1,69.35,68.68,68.76,68.68,68.41,67.36,62.48,59.54,59.83,59.86,59.17,57.68,53.17,51.06,47.38,34.77,33.72,48.2
2021-11-24T21:35:25.000Z,19.64,-138.62,94,4,2,20.11,48.28,35.18,1025.28,0.218,11.4,859.57,1.3,0.00021,0.00055,0.04,1.83,2.61,3.16,3.04,0.96,0.31,0.11,0.09,0.06,0.01,0,0,0,0,0,0,0.01,0,0.01,0,0,0.021,0.027,0.03,0.029,0.007,0.003,0.002,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,55.25,62.84,68.26,68.48,67.76,67.77,67.73,67.45,66.39,61.46,58.66,58.93,58.86,58.17,56.64,52.37,50.21,46.57,34.22,33.17,47.35
2021-11-24T21:35:27.000Z,19.64,-138.62,95,4,2,20.09,48.28,35.19,1025.3,0.224,10.91,858.34,1.25,0.00018,0.00054,0.09,1.74,2.49,3.03,2.93,0.92,0.29,0.11,0.08,0.06,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0.019,0.026,0.028,0.027,0.007,0.003,0.002,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,55.24,62.86,68.25,68.44,67.61,67.66,67.67,67.34,66.3,61.37,58.39,58.7,58.74,58.05,56.55,52.16,49.99,46.35,34.01,33.12,47.26
2021-11-24T21:35:29.000Z,19.64,-138.62,96,4,2,20.04,48.19,35.16,1025.29,0.259,10.07,864.67,1.15,0.00022,0.00054,0.03,1.58,2.3,2.82,2.72,0.85,0.26,0.09,0.08,0.05,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0.018,0.024,0.027,0.026,0.006,0.003,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,55.45,63.16,68.68,68.87,68.03,68.19,68.17,67.82,66.81,61.79,59.02,59.2,59.2,58.48,56.9,52.5,50.49,46.76,34.32,33.41,47.74
2021-11-24T21:35:31.000Z,19.64,-138.62,97,4,2,19.98,48.21,35.23,1025.37,0.29,9.6,848.72,1.1,0.00022,0.00062,0.02,1.5,2.18,2.71,2.61,0.81,0.25,0.09,0.07,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0.017,0.024,0.026,0.025,0.006,0.003,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.53,62.04,67.37,67.56,66.79,66.9,66.85,66.55,65.59,60.74,57.9,58.14,58.17,57.53,55.98,51.62,49.56,46,33.58,32.81,46.74
2021-11-24T21:35:33.000Z,19.64,-138.62,98,4,2,19.95,48.17,35.23,1025.38,0.311,9.31,841.44,1.06,0.00016,0.00062,0.08,1.45,2.11,2.64,2.55,0.79,0.24,0.09,0.07,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0.017,0.023,0.025,0.024,0.006,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.08,61.59,66.81,66.99,66.25,66.31,66.3,65.95,64.95,60.26,57.2,57.55,57.62,57.01,55.53,51.25,49.1,45.57,33.28,32.5,46.35
2021-11-24T21:35:35.000Z,19.64,-138.62,99,4,2,19.92,48.09,35.17,1025.35,0.32,8.7,855.49,0.99,0.00016,0.00053,0.07,1.33,1.97,2.49,2.41,0.74,0.22,0.08,0.06,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.021,0.023,0.022,0.005,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.74,62.62,67.92,68.14,67.38,67.4,67.41,67.07,66.03,61.3,58.33,58.69,58.66,58.03,56.43,52.22,50.03,46.5,34,33.11,47.23
2021-11-24T21:35:38.000Z,19.64,-138.62,100,4,2,19.92,48.09,35.18,1025.36,0.341,8.09,850.78,0.92,0.00011,0.00055,0.08,1.22,1.83,2.35,2.27,0.69,0.2,0.07,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.019,0.022,0.021,0.005,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.45,62.24,67.53,67.71,67,67.13,66.98,66.7,65.67,60.94,57.99,58.29,58.29,57.67,56.12,51.73,49.77,46.14,33.91,32.94,46.92
2021-11-24T21:35:40.000Z,19.64,-138.62,101,4,2,19.92,48.1,35.19,1025.37,0.354,7.51,851.79,0.86,0.00014,0.00051,0.04,1.11,1.72,2.22,2.14,0.63,0.17,0.04,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.018,0.021,0.02,0.005,0.002,0.001,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,54.58,62.26,67.53,67.71,67.17,67.11,67.08,66.76,65.71,60.93,58.02,58.31,58.41,57.84,56.22,51.85,49.66,46.13,33.93,32.85,46.91
2021-11-24T21:35:43.000Z,19.64,-138.62,102,4,2,19.93,48.18,35.24,1025.41,0.359,7.29,860.42,0.83,0.00011,0.00049,0.02,1.07,1.66,2.16,2.09,0.61,0.16,0.04,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.018,0.02,0.019,0.004,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,55.1,62.8,68.3,68.5,67.83,67.82,67.82,67.48,66.47,61.66,58.61,58.9,59.05,58.33,56.74,52.45,50.28,46.67,34.31,33.28,47.41
2021-11-24T21:35:45.000Z,19.64,-138.62,103,4,2,19.93,48.26,35.31,1025.46,0.347,7.12,856.13,0.81,0.0001,0.00048,0.08,1.04,1.62,2.11,2.04,0.59,0.16,0.04,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.017,0.02,0.019,0.004,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.86,62.59,67.9,68.13,67.52,67.56,67.43,67.13,66.13,61.26,58.33,58.63,58.67,57.99,56.52,52.2,49.87,46.38,34.06,33.03,47.18
2021-11-24T21:35:47.000Z,19.64,-138.62,104,4,2,19.91,48.15,35.23,1025.42,0.339,6.58,855.38,0.75,0.00011,0.00045,0.05,0.95,1.49,1.97,1.9,0.55,0.15,0.04,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.017,0.019,0.018,0.004,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.73,62.47,67.79,68,67.48,67.47,67.46,67.06,66.14,61.14,58.34,58.65,58.57,57.95,56.43,52.09,49.85,46.3,34.04,33.06,47.16
2021-11-24T21:35:49.000Z,19.64,-138.62,105,4,2,19.88,48.08,35.2,1025.41,0.34,6.25,857.62,0.71,0.00013,0.00052,0.03,0.89,1.41,1.88,1.81,0.53,0.15,0.04,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.016,0.018,0.017,0.004,0.002,0.001,0.001,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,54.97,62.57,67.96,68.2,67.56,67.63,67.62,67.29,66.26,61.42,58.45,58.74,58.88,58.22,56.66,52.29,50.16,46.35,34.1,33.2,47.37
2021-11-24T21:35:51.000Z,19.64,-138.62,106,4,2,19.74,47.88,35.15,1025.41,0.337,6.03,852.16,0.69,0.00007,0.00045,0.04,0.85,1.35,1.81,1.75,0.51,0.15,0.04,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.015,0.017,0.016,0.003,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.59,62.13,67.51,67.77,67.17,67.15,67.17,66.88,65.78,61.13,58.05,58.33,58.52,57.88,56.37,51.89,49.86,46.18,33.99,33.04,47.03
2021-11-24T21:35:53.000Z,19.64,-138.62,107,4,2,19.62,47.76,35.16,1025.45,0.311,5.78,853.13,0.66,0.00006,0.0004,0.04,0.81,1.28,1.74,1.68,0.49,0.14,0.05,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.014,0.016,0.016,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.52,62.18,67.59,67.83,67.16,67.2,67.28,66.95,65.87,61.17,58.13,58.5,58.55,57.88,56.36,52.08,49.96,46.26,34.06,33.05,47.07
2021-11-24T21:35:55.000Z,19.64,-138.62,108,4,2,19.56,47.71,35.16,1025.47,0.303,5.61,860.86,0.64,0.00006,0.00045,0.01,0.78,1.24,1.68,1.62,0.48,0.13,0.05,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.013,0.016,0.015,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.99,62.65,68.25,68.47,67.72,67.78,67.9,67.59,66.53,61.65,58.72,59.07,59.2,58.52,56.9,52.43,50.4,46.87,34.43,33.43,47.52
2021-11-24T21:35:57.000Z,19.64,-138.62,109,4,2,19.48,47.68,35.21,1025.54,0.308,5.51,858.16,0.63,0.00006,0.00046,0.04,0.76,1.21,1.65,1.59,0.47,0.13,0.05,0.03,0.03,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0.008,0.013,0.015,0.015,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.81,62.57,67.99,68.21,67.53,67.64,67.67,67.31,66.28,61.49,58.62,58.94,58.91,58.3,56.76,52.32,50.34,46.58,34.19,33.29,47.47
2021-11-24T21:35:59.000Z,19.64,-138.62,110,4,2,19.38,47.54,35.18,1025.54,0.311,5.22,845.95,0.6,0.00006,0.00038,0.08,0.71,1.14,1.57,1.51,0.44,0.13,0.05,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.008,0.012,0.015,0.014,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.02,61.66,67.05,67.26,66.65,66.66,66.66,66.36,65.27,60.57,57.7,58,58.08,57.42,55.88,51.57,49.39,45.91,33.78,32.84,46.83
2021-11-24T21:36:02.000Z,19.64,-138.62,111,4,2,19.31,47.41,35.12,1025.52,0.305,4.81,846.79,0.55,0,0.00039,0.05,0.64,1.05,1.46,1.41,0.41,0.11,0.04,0.03,0.02,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.007,0.012,0.014,0.014,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.07,61.76,67.14,67.33,66.74,66.79,66.67,66.4,65.39,60.69,57.74,58.08,58.04,57.51,56,51.7,49.61,45.96,33.63,32.68,46.79
2021-11-24T21:36:04.000Z,19.64,-138.62,112,4,2,19.27,47.37,35.12,1025.54,0.302,4.63,858.63,0.53,0.00002,0.00043,0.05,0.61,1.01,1.41,1.36,0.39,0.11,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0,0,0.01,0,0,0.01,0.01,0.007,0.011,0.013,0.013,0.003,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,54.75,62.55,68,68.24,67.6,67.7,67.67,67.38,66.31,61.55,58.63,58.94,58.97,58.27,56.74,52.43,50.31,46.67,34.31,33.36,47.44
2021-11-24T21:36:06.000Z,19.64,-138.62,113,4,2,19.29,47.43,35.16,1025.56,0.286,4.41,863.09,0.5,-0.00002,0.00037,0.05,0.58,0.96,1.35,1.31,0.38,0.1,0.04,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0.006,0.011,0.013,0.013,0.003,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,55.05,62.84,68.38,68.59,67.94,68.1,68.06,67.72,66.72,61.92,58.96,59.33,59.33,58.64,57.05,52.6,50.53,46.9,34.44,33.38,47.63
2021-11-24T21:36:08.000Z,19.64,-138.62,114,4,2,19.34,47.53,35.19,1025.58,0.284,4.22,865,0.48,0.00003,0.00039,0.03,0.54,0.92,1.31,1.26,0.36,0.09,0.03,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0.006,0.01,0.013,0.012,0.003,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,55.07,62.95,68.6,68.81,68.13,68.23,68.2,67.87,66.88,62.11,59.09,59.51,59.41,58.75,57.15,52.8,50.67,47.01,34.34,33.47,47.77
2021-11-24T21:36:10.000Z,19.64,-138.62,115,4,2,19.39,47.68,35.28,1025.64,0.268,4.11,865.31,0.47,0.00002,0.00038,0.04,0.53,0.9,1.28,1.24,0.35,0.09,0.03,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.01,0.012,0.012,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.09,63.02,68.61,68.81,68.17,68.23,68.21,67.92,66.89,62.04,59.12,59.46,59.39,58.72,57.13,52.81,50.57,47.03,34.48,33.56,47.73
2021-11-24T21:36:12.000Z,19.64,-138.62,116,4,2,19.41,47.75,35.32,1025.67,0.25,3.97,868.89,0.45,0.00002,0.00038,0.08,0.5,0.87,1.24,1.2,0.34,0.09,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.01,0.012,0.011,0.002,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,55.35,63.21,68.91,69.12,68.4,68.5,68.48,68.18,67.15,62.36,59.28,59.62,59.68,59,57.41,53.06,50.9,47.19,34.64,33.67,48.05
2021-11-24T21:36:14.000Z,19.64,-138.62,117,4,2,19.41,47.66,35.24,1025.61,0.253,3.65,867.32,0.42,0.00001,0.00041,0.05,0.45,0.79,1.15,1.11,0.31,0.08,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.009,0.012,0.011,0.002,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,55.18,63.15,68.77,69,68.34,68.39,68.37,68.03,67.02,62.23,59.16,59.51,59.57,58.91,57.32,52.8,50.75,47.03,34.61,33.55,47.81
2021-11-24T21:36:16.000Z,19.64,-138.62,118,4,2,19.41,47.65,35.23,1025.61,0.244,3.49,876.75,0.4,-0.00002,0.00039,0.05,0.43,0.76,1.11,1.07,0.3,0.07,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.009,0.011,0.01,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7,63.75,69.52,69.75,69.09,69.27,69.12,68.84,67.84,62.91,59.93,60.27,60.23,59.49,57.9,53.45,51.2,47.53,34.9,33.85,48.38
2021-11-24T21:36:18.000Z,19.64,-138.62,119,4,2,19.41,47.65,35.23,1025.62,0.239,3.36,887.51,0.38,0.00002,0.00036,0.05,0.41,0.72,1.07,1.03,0.28,0.07,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.008,0.01,0.01,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,56.27,64.37,70.28,70.54,69.99,70.06,70.07,69.72,68.63,63.79,60.56,60.91,60.94,60.28,58.76,54.09,51.79,48.16,35.24,34.35,49.01
2021-11-24T21:36:21.000Z,19.64,-138.62,120,4,2,19.4,47.63,35.23,1025.62,0.23,3.22,898.56,0.37,0.00002,0.00039,0.06,0.39,0.69,1.03,0.99,0.27,0.07,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.008,0.01,0.01,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,57.04,65.19,71.21,71.44,70.88,70.95,70.98,70.64,69.56,64.41,61.32,61.6,61.6,60.86,59.29,54.71,52.28,48.49,35.63,34.65,49.41
2021-11-24T21:36:23.000Z,19.64,-138.62,121,4,2,19.38,47.64,35.25,1025.64,0.23,3.13,930.1,0.36,0.00002,0.00039,0.02,0.37,0.67,1,0.97,0.26,0.06,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.008,0.01,0.009,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,58.91,67.58,73.74,73.98,73.36,73.51,73.49,73.13,72.03,66.73,63.45,63.78,63.74,63.05,61.41,56.65,54.11,50.28,36.92,35.95,51.05
2021-11-24T21:36:25.000Z,19.64,-138.62,122,4,2,19.36,47.7,35.32,1025.71,0.227,3.07,932.61,0.35,-0.00002,0.00038,0,0.36,0.66,0.98,0.95,0.26,0.06,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.009,0.009,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.87,67.68,73.9,74.1,73.49,73.64,73.72,73.32,72.26,66.97,63.64,63.98,63.98,63.29,61.62,56.91,54.4,50.54,36.95,36.02,51.16
2021-11-24T21:36:27.000Z,19.64,-138.62,123,4,2,19.35,47.64,35.28,1025.68,0.213,2.89,875.87,0.33,0.00001,0.00034,0.08,0.34,0.62,0.93,0.9,0.24,0.06,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.009,0.009,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,55.74,63.72,69.44,69.67,69.09,69.11,69.15,68.79,67.79,62.8,59.73,60.02,60.01,59.39,57.8,53.32,50.99,47.24,34.7,33.72,48.02
2021-11-24T21:36:29.000Z,19.64,-138.62,124,4,2,19.34,47.56,35.22,1025.65,0.207,2.64,872.82,0.3,-0.00001,0.00036,0.06,0.3,0.57,0.85,0.82,0.22,0.05,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.009,0.008,0.002,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,55.64,63.57,69.26,69.49,68.85,68.89,68.91,68.56,67.54,62.57,59.5,59.85,59.93,59.21,57.56,53.1,50.86,47.11,34.6,33.55,47.93
2021-11-24T21:36:31.000Z,19.64,-138.62,125,4,2,19.31,47.53,35.22,1025.66,0.202,2.54,889.95,0.29,-0.00002,0.00036,0.06,0.29,0.54,0.82,0.8,0.21,0.05,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.006,0.008,0.008,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.61,64.76,70.68,70.92,70.24,70.27,70.27,69.98,69,63.84,60.61,60.91,60.95,60.25,58.66,54.04,51.74,48.04,35.15,34.12,48.72
2021-11-24T21:36:33.000Z,19.64,-138.62,126,4,2,19.27,47.48,35.21,1025.66,0.194,2.43,900.99,0.28,-0.00002,0.00036,0.03,0.27,0.52,0.79,0.76,0.2,0.05,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.006,0.008,0.007,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.23,65.54,71.59,71.78,71.19,71.24,71.18,70.91,69.88,64.53,61.27,61.56,61.69,61.02,59.32,54.55,52.3,48.59,35.74,34.73,49.27
2021-11-24T21:36:35.000Z,19.64,-138.62,127,4,2,19.2,47.38,35.19,1025.67,0.182,2.32,888.7,0.26,-0.00002,0.00035,0.01,0.26,0.5,0.76,0.73,0.19,0.04,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.006,0.007,0.007,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.54,64.84,70.63,70.83,70.1,70.25,70.19,69.86,68.74,63.63,60.42,60.73,60.81,60.13,58.58,53.95,51.5,47.91,35.14,34.15,48.69
2021-11-24T21:36:37.000Z,19.64,-138.62,128,4,2,19.14,47.38,35.23,1025.72,0.17,2.26,869.58,0.26,-0.00002,0.00033,-0.01,0.25,0.48,0.74,0.72,0.19,0.04,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.005,0.007,0.007,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.34,63.33,69.07,69.25,68.63,68.7,68.64,68.33,67.29,62.29,59.25,59.51,59.61,58.88,57.35,52.76,50.51,47.05,34.54,33.52,47.82
2021-11-24T21:36:39.000Z,19.64,-138.62,129,4,2,19.1,47.37,35.26,1025.76,0.169,2.18,835.15,0.25,-0.00002,0.00032,0.08,0.24,0.47,0.72,0.69,0.18,0.04,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.005,0.007,0.007,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.31,60.9,66.3,66.52,65.89,65.9,65.89,65.57,64.53,59.81,56.91,57.19,57.22,56.57,55.02,50.74,48.72,45.25,33.15,32.24,45.97
2021-11-24T21:36:42.000Z,19.64,-138.62,130,4,2,19.01,47.15,35.16,1025.71,0.168,1.99,822.56,0.23,-0.00002,0.00033,0.07,0.21,0.43,0.66,0.64,0.16,0.04,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.005,0.007,0.007,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.66,60.13,65.28,65.49,64.99,64.91,64.83,64.54,63.56,58.83,56.01,56.3,56.36,55.72,54.24,49.81,47.94,44.51,32.53,31.69,45.22
2021-11-24T21:36:44.000Z,19.64,-138.62,131,4,2,18.91,47.04,35.14,1025.73,0.163,1.89,836.56,0.22,-0.00002,0.00036,0.02,0.2,0.4,0.63,0.61,0.16,0.03,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.005,0.006,0.006,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.46,61.14,66.46,66.68,66.16,66.1,66.01,65.73,64.66,59.81,56.83,57.21,57.37,56.58,55.1,50.74,48.61,45.16,33.12,32.08,45.79
2021-11-24T21:36:46.000Z,19.64,-138.62,132,4,2,18.87,47,35.14,1025.74,0.152,1.81,821.31,0.21,-0.00002,0.00034,0.03,0.19,0.39,0.61,0.59,0.15,0.03,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0.006,0.006,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.52,60.09,65.28,65.49,64.88,64.86,64.82,64.52,63.53,58.8,55.87,56.16,56.18,55.6,54.15,49.9,47.76,44.27,32.41,31.59,45.06
