time,lat,lon,depth,station,profile,temp,cond,sal,dens,flu,par_z,par_surface,light_level,kpar,ed412,ed442,ed488,ed490,ed510,ed530,ed550,ed554,ed560,ed620,ed664,ed666,ed670,ed678,ed682,ed708,ed748,ed754,ed760,ed764,ed778,lu412,lu442,lu488,lu490,lu510,lu530,lu550,lu554,lu560,lu620,lu664,lu666,lu670,lu678,lu682,lu708,lu748,lu754,lu760,lu764,lu778,es412,es442,es488,es490,es510,es530,es550,es554,es560,es620,es664,es666,es670,es678,es682,es708,es748,es754,es760,es764,es778
2023-01-28T22:22:42.000Z,19.3317,-138.7118,23,2,2,22.79,50.6,34.86,1023.99,0.024,202.43,809.81,15.38,-0.02,33.36,37.4,38.59,38.03,25.87,18.73,13.38,12.32,10.93,0.42,0.17,0.12,0.11,0.11,0.1,0.09,0,0.1,0.12,0,0,0.875,0.798,0.552,0.528,0.208,0.112,0.063,0.057,0.046,0.003,0.001,0.003,0,0,0,0,0,0,0,0.001,0,52.37,59.33,64.32,64.54,63.86,63.95,63.83,63.54,62.61,57.99,55.18,55.51,55.59,54.88,53.41,48.86,47.31,43.86,32.13,31.25,44.73
2023-01-28T22:22:44.000Z,19.3317,-138.7118,24,2,2,22.78,50.6,34.87,1024,0.024,201.24,785.8,15.29,-0.06,33.29,37.68,39.02,38.43,25.65,18.32,12.88,11.82,10.43,0.29,0.09,0.08,0.05,0.09,0.03,0,0.04,0,0,0,0,0.87,0.798,0.552,0.529,0.204,0.11,0.06,0.053,0.044,0.002,0,0.001,0,0,0,0.001,0,0,0,0,0,51.21,57.84,62.55,62.73,62.04,62.06,61.91,61.69,60.76,56.13,53.39,53.61,53.69,53.06,51.61,47.25,45.64,42.26,31.01,30.21,43.14
2023-01-28T22:22:46.000Z,19.3317,-138.7118,25,2,2,22.77,50.64,34.91,1024.04,0.024,207.58,763.25,15.77,-0.06,34.12,38.7,40.24,39.63,26.56,18.96,13.39,12.29,10.85,0.3,0.07,0.06,0.1,0.07,0.05,0,0.01,0,0,0,0,0.882,0.817,0.566,0.542,0.207,0.111,0.061,0.054,0.044,0.002,0,0,0.001,0,0,0,0,0.002,0.002,0,0,50.13,56.53,60.91,61.06,60.32,60.24,60.07,59.79,58.99,54.45,51.69,51.98,51.97,51.37,49.88,45.73,44.11,40.91,29.91,29.18,41.6
2023-01-28T22:22:49.000Z,19.3317,-138.7118,26,2,2,22.78,50.74,34.98,1024.1,0.03,223.72,774.06,17,0.13,36.47,41.83,43.88,43.23,28.7,20.32,14.2,12.99,11.42,0.32,0.1,0.08,0.14,0.04,0.04,0.04,0.05,0,0.05,0,0,0.889,0.827,0.576,0.551,0.211,0.112,0.061,0.055,0.046,0.003,0.002,0.003,0.002,0.002,0.004,0.001,0,0.003,0,0,0,50.93,57.45,61.8,61.97,61.27,61.18,61,60.75,59.82,55.07,52.19,52.44,52.55,51.9,50.51,46.16,44.48,41.24,30.18,29.33,41.85
2023-01-28T22:22:51.000Z,19.3317,-138.7118,27,2,2,22.78,50.75,34.99,1024.11,0.019,197.81,779.84,15.03,0.23,33.11,37.77,39.12,38.5,24.95,17.31,11.83,10.79,9.4,0.26,0.11,0.08,0.04,0.03,0.04,0,0.03,0,0,0,0,0.901,0.844,0.592,0.567,0.216,0.114,0.062,0.055,0.047,0.003,0,0.001,0,0.001,0,0,0,0,0,0,0,51.17,57.82,62.3,62.44,61.71,61.65,61.47,61.19,60.25,55.52,52.61,52.92,53.04,52.36,50.9,46.59,44.82,41.53,30.46,29.51,42.3
2023-01-28T22:22:53.000Z,19.3317,-138.7118,28,2,2,22.77,50.75,34.99,1024.11,0.024,177.95,878.97,13.52,0.16,30.29,34.49,35.49,34.9,22.19,15.1,10.18,9.24,8,0.24,0.08,0.08,0.04,0.06,0.03,0,0,0,0,0,0,0.818,0.764,0.53,0.508,0.189,0.099,0.054,0.046,0.04,0.003,0,0,0,0,0,0,0,0,0,0,0,56.06,63.92,69.57,69.83,69.24,69.35,69.45,69.19,68.05,63.24,60,60.43,60.54,59.77,58.2,53.34,51.36,47.64,34.82,33.97,48.39
2023-01-28T22:22:56.000Z,19.3317,-138.7118,29,2,2,22.76,50.74,34.99,1024.12,0.024,154.88,894.18,11.77,-0.1,26.92,30.43,30.99,30.45,19.05,12.78,8.48,7.66,6.63,0.2,0.05,0.06,0.08,0,0,0,0,0,0,0,0,0.73,0.68,0.467,0.447,0.163,0.085,0.044,0.038,0.033,0.003,0,0,0,0,0,0,0,0,0,0,0,56.78,64.79,70.69,70.96,70.4,70.54,70.59,70.27,69.27,64.41,61.16,61.5,61.64,60.87,59.32,54.32,52.39,48.58,35.62,34.82,49.55
2023-01-28T22:22:58.000Z,19.3317,-138.7118,30,2,2,22.76,50.76,35.01,1024.14,0.024,141.83,738.14,10.78,-0.13,25.03,28.27,28.57,28.04,17.19,11.32,7.42,6.7,5.76,0.18,0.05,0.08,0,0,0,0.03,0.02,0.03,0,0,0,0.687,0.64,0.438,0.419,0.151,0.076,0.041,0.035,0.03,0,0,0,0,0,0,0,0,0,0,0,0,49.05,55.11,59.11,59.31,58.5,58.32,58.15,57.83,56.89,52.38,49.76,50.06,50.11,49.53,48.09,43.75,42.37,39.25,28.51,27.93,39.92
2023-01-28T22:23:00.000Z,19.3317,-138.7118,31,2,2,22.75,50.75,35,1024.14,0.024,146.26,671.05,11.11,-0.05,25.78,29.35,29.76,29.2,17.68,11.49,7.43,6.66,5.7,0.18,0,0,0.03,0.03,0.04,0,0,0.05,0,0,0,0.654,0.609,0.416,0.397,0.14,0.069,0.038,0.032,0.028,0,0,0,0,0,0,0,0,0,0,0,0,45.74,51,54.01,54.12,53.34,53.1,52.77,52.53,51.65,47.27,44.65,44.94,45.01,44.42,43.13,39.3,37.83,35.1,25.48,24.86,35.69
2023-01-28T22:23:03.000Z,19.3317,-138.7118,32,2,2,22.73,50.73,35.01,1024.16,0.028,172.61,753.32,13.12,0.21,29.68,34.31,35.41,34.77,21.15,13.79,8.91,8.01,6.84,0.22,0.07,0.05,0.03,0.03,0.06,0,0.03,0.03,0,0,0,0.701,0.66,0.458,0.438,0.156,0.079,0.043,0.037,0.03,0.003,0.001,0.001,0,0.001,0,0,0,0,0,0,0,49.9,56.21,60.31,60.44,59.64,59.56,59.37,59.08,58.17,53.5,50.72,50.99,50.95,50.43,49.04,44.75,43.24,40.07,29.34,28.56,40.72
2023-01-28T22:23:05.000Z,19.3317,-138.7118,33,2,2,22.71,50.73,35.02,1024.18,0.027,197.99,1064.07,15.04,0.4,33.57,39.4,41.17,40.42,24.34,15.73,10.03,9.01,7.66,0.25,0.11,0.06,0,0,0.04,0.04,0,0,0.03,0,0,0.815,0.783,0.554,0.531,0.189,0.096,0.051,0.045,0.037,0.003,0.001,0.001,0.002,0.002,0.002,0.001,0,0.001,0.001,0,0.001,65.81,75.92,83.62,83.95,83.6,83.93,84.18,83.9,82.71,77.11,73.5,73.92,74,73.17,71.22,65.35,62.95,58.45,43.12,42.07,59.6
2023-01-28T22:23:08.000Z,19.3317,-138.7118,34,2,2,22.71,50.74,35.03,1024.19,0.029,156.88,1253.62,11.92,0.27,27.59,32.05,32.76,32.12,18.7,11.72,7.28,6.47,5.46,0.19,0.1,0.03,0.05,0.05,0,0,0,0,0,0,0.02,0.835,0.807,0.573,0.549,0.194,0.098,0.051,0.045,0.038,0.002,0.002,0.002,0.002,0.003,0.002,0,0,0.001,0,0,0,75.2,87.67,97.68,98.07,97.9,98.8,99.31,98.96,97.7,91.64,87.63,88.13,88.25,87.29,85.04,78.43,75.54,70.21,51.87,50.62,71.66
2023-01-28T22:23:10.000Z,19.3317,-138.7118,35,2,2,22.73,50.79,35.05,1024.2,0.024,132.47,1387.07,10.07,0.02,23.83,27.43,27.72,27.14,15.49,9.52,5.84,5.18,4.37,0.17,0.09,0.04,0.03,0,0,0,0,0,0,0,0,0.697,0.669,0.466,0.444,0.149,0.073,0.038,0.033,0.028,0.002,0.002,0.002,0.001,0.002,0.002,0,0,0.001,0,0,0,81.88,96.02,107.65,108.11,108.16,109.21,109.95,109.67,108.27,101.72,97.45,98.12,98.18,97.25,94.67,87.29,84.26,78.27,57.97,56.62,79.76
2023-01-28T22:23:13.000Z,19.3317,-138.7118,36,2,2,22.76,50.82,35.06,1024.2,0.028,133.84,1432.17,10.17,-0.32,24.13,27.84,28.09,27.49,15.6,9.51,5.8,5.14,4.29,0.15,0.05,0.03,0,0,0,0,0,0,0,0.03,0,0.63,0.599,0.413,0.393,0.13,0.064,0.034,0.029,0.025,0.001,0.001,0.002,0,0.001,0.001,0,0,0.001,0,0.001,0,84.45,99.04,111.02,111.54,111.73,112.78,113.55,113.2,111.75,105.11,100.76,101.37,101.47,100.41,97.74,90.17,87.01,80.85,59.75,58.46,82.44
2023-01-28T22:23:17.000Z,19.3317,-138.7118,37,2,2,22.77,50.85,35.06,1024.21,0.036,171.6,1331.7,13.04,-0.08,29.94,35.34,36.5,35.74,20.35,12.42,7.55,6.68,5.61,0.2,0.06,0.05,0.04,0.03,0.03,0,0,0,0,0.06,0,0.689,0.661,0.46,0.44,0.149,0.073,0.039,0.034,0.029,0.001,0.001,0.001,0,0.001,0,0,0,0,0,0.001,0,79.46,92.72,103.49,103.93,104,104.9,105.57,105.22,103.87,97.46,93.34,93.86,93.9,93.03,90.58,83.51,80.61,74.9,55.18,53.93,76.16
2023-01-28T22:23:20.000Z,19.3317,-138.7118,38,2,2,22.77,50.85,35.06,1024.22,0.039,190.26,1361.5,14.46,-0.02,32.84,39.27,40.94,40.09,22.57,13.62,8.21,7.23,6.05,0.21,0.07,0.03,0.06,0,0,0.01,0.05,0,0,0,0,0.791,0.77,0.545,0.521,0.177,0.087,0.045,0.04,0.034,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0,0.001,0.002,0.001,0,80.83,94.5,105.7,106.14,106.24,107.23,107.91,107.55,106.15,99.81,95.5,96.07,96.14,95.25,92.82,85.49,82.48,76.62,56.64,55.39,78.05
2023-01-28T22:23:22.000Z,19.3317,-138.7118,39,2,2,22.76,50.83,35.06,1024.22,0.045,204.3,1431.66,15.52,-0.06,35.16,42.46,44.51,43.57,24.07,14.29,8.46,7.44,6.17,0.22,0.06,0.06,0.05,0,0.04,0,0.02,0,0,0,0,0.844,0.829,0.591,0.564,0.19,0.092,0.048,0.042,0.036,0.002,0.001,0.002,0.001,0.002,0.002,0,0.001,0,0.001,0,0,84.28,98.88,110.86,111.32,111.64,112.77,113.51,113.16,111.79,105.16,100.85,101.37,101.44,100.42,97.76,90.25,87.17,80.86,59.88,58.56,82.36
2023-01-28T22:23:25.000Z,19.3317,-138.7118,40,2,2,22.77,50.85,35.07,1024.23,0.041,204.04,1345.16,15.5,-0.18,35.13,42.61,44.7,43.73,23.92,14.04,8.23,7.23,5.98,0.21,0.06,0.07,0.08,0.08,0.03,0,0.03,0,0,0,0,0.879,0.869,0.624,0.595,0.198,0.096,0.05,0.043,0.038,0.002,0,0.001,0.001,0.002,0.002,0,0.001,0,0.001,0.001,0,80.65,94.14,105.03,105.46,105.34,106.12,106.74,106.29,104.89,98.18,93.9,94.35,94.57,93.36,90.98,83.72,80.74,74.88,55.33,54,76.28
2023-01-28T22:23:28.000Z,19.3317,-138.7118,41,2,2,22.77,50.87,35.08,1024.24,0.036,194.77,1072.46,14.8,0.13,33.66,40.89,42.71,41.78,22.67,13.23,7.69,6.77,5.57,0.21,0.04,0.02,0.04,0,0,0,0.04,0,0,0,0.03,0.873,0.867,0.625,0.597,0.197,0.095,0.05,0.043,0.037,0.003,0.001,0.001,0,0.002,0.003,0,0,0,0,0,0.001,66.92,76.99,84.6,84.89,84.47,84.65,84.76,84.44,83.27,77.37,73.75,74.12,74.18,73.4,71.44,65.46,63.02,58.39,43.06,41.99,59.48
2023-01-28T22:23:30.000Z,19.3317,-138.7118,42,2,2,22.78,50.88,35.07,1024.24,0.036,192.08,1210.51,14.6,0,33.37,40.69,42.49,41.53,22.13,12.63,7.22,6.3,5.17,0.22,0.07,0.04,0.06,0,0,0.04,0,0.02,0,0,0.04,0.829,0.822,0.591,0.564,0.184,0.089,0.046,0.041,0.035,0.003,0.001,0.001,0.001,0.002,0.002,0.001,0,0.001,0,0.001,0,73.56,85.42,94.82,95.22,94.83,95.49,95.97,95.55,94.33,88.25,84.12,84.62,84.64,83.66,81.4,74.99,72.36,67.09,49.61,48.43,68.22
2023-01-28T22:23:32.000Z,19.3317,-138.7118,43,2,2,22.78,50.89,35.08,1024.25,0.04,184.49,1159.44,14.02,0.13,32.06,39.2,40.98,40.04,21.17,11.98,6.82,5.92,4.87,0.22,0.06,0.03,0.03,0,0,0.05,0,0,0,0,0,0.815,0.815,0.589,0.562,0.182,0.086,0.045,0.04,0.034,0.002,0,0.001,0,0.001,0.003,0,0,0,0.001,0,0,70.97,82.22,90.88,91.25,90.97,91.42,91.85,91.53,90.29,84.17,80.49,80.99,80.97,79.93,77.84,71.44,68.99,64.04,47.21,46.11,65.16
2023-01-28T22:23:35.000Z,19.3317,-138.7118,44,2,2,22.78,50.88,35.07,1024.25,0.045,167.33,1200.82,12.71,0.15,29.39,35.81,37.18,36.32,18.99,10.66,5.99,5.21,4.28,0.24,0.05,0.05,0,0,0,0,0,0,0,0,0,0.755,0.756,0.544,0.519,0.167,0.079,0.042,0.036,0.031,0.002,0,0,0.002,0.001,0.002,0,0,0,0,0,0,73.26,85.04,94.21,94.57,94.27,94.82,95.18,94.88,93.56,87.18,83.2,83.61,83.7,82.72,80.55,73.99,71.27,65.9,48.74,47.45,67.17
2023-01-28T22:23:37.000Z,19.3317,-138.7118,45,2,2,22.78,50.89,35.08,1024.26,0.042,134.75,1129.03,10.24,0.07,24.47,29.44,29.96,29.21,14.75,8.01,4.39,3.8,3.1,0.11,0.04,0.04,0.05,0.04,0.04,0,0,0.01,0,0,0,0.678,0.678,0.486,0.465,0.149,0.07,0.037,0.033,0.028,0.002,0.001,0,0.003,0.002,0.001,0,0,0,0,0,0,69.53,80.36,88.75,89.07,88.64,89.09,89.39,89.06,87.84,81.77,78.05,78.49,78.6,77.69,75.65,69.23,66.77,61.93,45.65,44.48,63
2023-01-28T22:23:39.000Z,19.3317,-138.7118,46,2,2,22.78,50.87,35.07,1024.25,0.042,123.46,1113.04,9.38,-0.12,22.64,27.23,27.52,26.81,13.31,7.09,3.83,3.3,2.66,0.15,0,0,0,0.01,0.02,0,0.03,0,0,0,0.03,0.594,0.59,0.419,0.4,0.124,0.058,0.03,0.027,0.023,0.002,0,0,0.001,0.002,0.001,0,0.001,0.001,0,0,0,68.79,79.31,87.41,87.73,87.48,87.86,88.13,87.84,86.53,80.64,76.85,77.29,77.43,76.49,74.4,68.28,65.8,60.98,44.91,43.85,62
2023-01-28T22:23:41.000Z,19.3317,-138.7118,47,2,2,22.78,50.89,35.08,1024.27,0.046,120.67,960.26,9.17,0.02,22.17,26.67,26.9,26.21,12.96,6.92,3.69,3.21,2.58,0.14,0,0.04,0,0.02,0.02,0,0,0,0.02,0,0,0.552,0.548,0.389,0.37,0.113,0.054,0.028,0.024,0.021,0.002,0,0,0.002,0.001,0.002,0,0.001,0,0,0,0,61,69.74,76.04,76.31,75.81,76,75.87,75.58,74.51,69,65.52,65.91,65.96,65.17,63.35,58.1,55.91,51.87,38.08,37.16,52.72
2023-01-28T22:23:44.000Z,19.3317,-138.7118,48,2,2,22.78,50.88,35.08,1024.26,0.04,123.13,1002.5,9.36,-0.09,22.57,27.25,27.62,26.92,13.2,6.94,3.71,3.2,2.56,0.13,0.03,0,0,0,0,0,0,0,0,0,0,0.539,0.537,0.383,0.365,0.111,0.053,0.027,0.024,0.021,0.001,0,0,0,0.001,0.002,0.001,0.001,0,0.001,0,0,63.22,72.58,79.39,79.64,79.01,79.27,79.25,78.95,77.77,72.13,68.57,68.94,69.02,68.22,66.4,60.84,58.49,54.31,39.87,38.93,55.23
2023-01-28T22:23:46.000Z,19.3317,-138.7118,49,2,2,22.78,50.89,35.09,1024.28,0.039,122.99,912.86,9.35,0.12,22.34,27.3,27.84,27.12,13.15,6.8,3.61,3.07,2.47,0.13,0.03,0,0.02,0,0,0.01,0.03,0,0,0,0,0.522,0.521,0.372,0.355,0.109,0.051,0.026,0.023,0.02,0.001,0,0,0.001,0.001,0.002,0.001,0,0,0.001,0,0,58.6,66.74,72.5,72.72,72.08,72.18,72.03,71.7,70.72,65.58,62.03,62.34,62.43,61.84,60.11,55.18,53.14,49.19,36.14,35.13,50.04
2023-01-28T22:23:48.000Z,19.3317,-138.7118,50,2,2,22.78,50.88,35.08,1024.27,0.048,99.72,837.52,7.58,0.03,18.67,22.49,22.44,21.82,10.36,5.24,2.69,2.31,1.84,0.1,0,0,0,0,0,0,0,0,0,0,0,0.489,0.49,0.352,0.335,0.102,0.047,0.024,0.021,0.018,0,0,0.001,0.002,0.001,0.001,0,0.001,0,0,0.001,0.001,54.61,61.86,66.73,66.87,66.16,66.2,66.01,65.73,64.7,59.77,56.75,57.03,57.1,56.45,54.88,50.24,48.52,44.86,32.87,32.04,45.63
2023-01-28T22:23:50.000Z,19.3317,-138.7118,51,2,2,22.78,50.89,35.09,1024.29,0.043,87.7,755.32,6.66,0.01,16.71,19.98,19.7,19.15,8.92,4.46,2.29,1.94,1.54,0.07,0,0,0,0,0,0.03,0,0,0,0,0,0.422,0.421,0.3,0.286,0.085,0.038,0.02,0.018,0.014,0,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0.001,49.99,56.26,60.44,60.56,59.69,59.66,59.49,59.21,58.24,53.62,51.04,51.31,51.38,50.7,49.33,45.08,43.47,40.24,29.46,28.75,41.34
2023-01-28T22:23:53.000Z,19.3317,-138.7118,52,2,2,22.78,50.88,35.08,1024.28,0.048,82.1,714.22,6.24,0.21,15.76,18.9,18.64,18.1,8.29,4.07,2.04,1.7,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0.386,0.384,0.273,0.259,0.077,0.035,0.019,0.017,0.014,0.001,0.001,0,0,0.001,0.001,0,0,0,0,0,0,47.88,53.5,57.17,57.29,56.41,56.36,56.11,55.81,54.95,50.64,48.09,48.3,48.38,47.87,46.52,42.5,40.98,37.93,27.74,27.02,38.67
2023-01-28T22:23:56.000Z,19.3317,-138.7118,53,2,2,22.77,50.9,35.09,1024.3,0.047,70.84,759.31,5.38,0.2,13.86,16.65,16.12,15.64,6.91,3.26,1.53,1.28,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0.352,0.249,0.236,0.068,0.032,0.018,0.015,0.012,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0,0,0,0,0,50.42,56.66,60.81,60.95,60.12,60.01,59.79,59.49,58.63,53.96,51.09,51.33,51.47,50.9,49.43,45.06,43.44,40.2,29.44,28.69,40.95
2023-01-28T22:23:58.000Z,19.3317,-138.7118,54,2,2,22.77,50.87,35.08,1024.29,0.044,70.34,921.15,5.34,0.17,13.64,16.33,15.9,15.43,6.89,3.29,1.62,1.38,1.08,0.06,0,0,0,0,0,0,0,0,0,0,0,0.321,0.319,0.224,0.212,0.061,0.029,0.015,0.013,0.011,0.001,0,0,0.001,0,0,0,0,0,0,0,0,59.19,67.36,73.22,73.46,72.78,72.84,72.79,72.47,71.41,66.04,62.56,62.83,62.83,62.22,60.48,55.52,53.43,49.59,36.45,35.39,50.21
2023-01-28T22:24:02.000Z,19.3317,-138.7118,55,2,2,22.77,50.9,35.09,1024.31,0.048,59.07,921.26,4.49,0.21,11.74,13.85,13.25,12.84,5.63,2.64,1.28,1.08,0.84,0.05,0.03,0.02,0.03,0,0,0,0,0,0,0,0,0.287,0.284,0.2,0.19,0.054,0.025,0.013,0.012,0.01,0.001,0,0,0,0,0,0,0,0,0,0,0,59.07,67.33,73.17,73.42,72.69,72.77,72.75,72.48,71.34,66.03,62.66,63.01,63,62.35,60.64,55.62,53.48,49.57,36.34,35.46,50.31
2023-01-28T22:24:05.000Z,19.3317,-138.7118,56,2,2,22.77,50.88,35.08,1024.3,0.048,50.92,984.49,3.87,-0.04,10.31,12.1,11.37,11,4.7,2.15,1.05,0.87,0.67,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0.253,0.25,0.175,0.166,0.047,0.021,0.011,0.01,0.009,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,62.39,71.41,78.02,78.28,77.56,77.75,77.77,77.48,76.37,70.79,67.22,67.68,67.76,66.95,65.15,59.6,57.22,53.15,39.1,38.18,54.03
2023-01-28T22:24:07.000Z,19.3317,-138.7118,57,2,2,22.78,50.89,35.08,1024.31,0.048,47.76,885.58,3.63,0.24,9.73,11.4,10.67,10.32,4.36,1.98,0.95,0.79,0.6,0.03,0,0,0,0,0,0,0,0,0,0,0,0.227,0.224,0.156,0.148,0.042,0.019,0.01,0.009,0.008,0,0,0.001,0.001,0.001,0.001,0,0,0,0.001,0,0,57.29,65.11,70.56,70.82,70.01,70,69.93,69.61,68.6,63.35,59.98,60.3,60.4,59.66,58.01,53.1,50.94,47.35,34.73,33.92,48.14
2023-01-28T22:24:09.000Z,19.3317,-138.7118,58,2,2,22.78,50.9,35.09,1024.32,0.048,48.5,1147.5,3.68,0.09,9.88,11.61,10.89,10.53,4.4,1.97,0.92,0.77,0.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0.216,0.214,0.15,0.142,0.04,0.018,0.009,0.009,0.007,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,70.79,81.8,90.13,90.51,90.18,90.59,90.89,90.61,89.25,83.1,79.2,79.66,79.84,78.89,76.81,70.37,67.92,62.88,46.43,45.31,64.07
2023-01-28T22:24:12.000Z,19.3317,-138.7118,59,2,2,22.77,50.89,35.08,1024.32,0.048,51.99,1339.8,3.95,-0.08,10.54,12.45,11.76,11.37,4.7,2.08,0.97,0.8,0.62,0.04,0,0,0,0,0,0,0,0,0,0,0,0.216,0.215,0.151,0.143,0.04,0.017,0.01,0.009,0.007,0.001,0,0.001,0,0.001,0.001,0,0,0,0,0,0,79.92,93.27,104.1,104.51,104.63,105.55,106.15,105.83,104.48,98.05,93.87,94.47,94.52,93.57,91.07,84.04,81.03,75.23,55.58,54.34,76.61
2023-01-28T22:24:14.000Z,19.3317,-138.7118,60,2,2,22.77,50.88,35.08,1024.32,0.053,57.01,1350.73,4.33,-0.05,11.33,13.6,13.02,12.59,5.19,2.28,1.05,0.87,0.67,0.06,0,0,0,0.02,0.02,0.02,0,0,0,0,0,0.227,0.229,0.164,0.156,0.044,0.019,0.011,0.009,0.008,0.001,0,0,0,0.001,0,0,0,0,0,0,0,80.6,94.07,105.03,105.47,105.4,106.39,107.02,106.64,105.27,98.92,94.72,95.33,95.28,94.32,91.89,84.74,81.81,76.01,56.08,54.91,77.36
2023-01-28T22:24:17.000Z,19.3317,-138.7118,61,2,2,22.77,50.89,35.09,1024.33,0.049,59.03,1332.95,4.49,-0.02,11.71,14.09,13.51,13.06,5.38,2.34,1.07,0.91,0.7,0.05,0,0,0.03,0.02,0.03,0,0,0,0,0.02,0,0.235,0.24,0.175,0.166,0.046,0.021,0.011,0.01,0.009,0.001,0.001,0.001,0,0.001,0.001,0,0,0,0,0,0,79.71,92.87,103.76,104.22,104.06,104.98,105.63,105.28,103.87,97.46,93.3,93.88,93.87,93.15,90.74,83.48,80.51,74.82,55.15,53.98,76.11
2023-01-28T22:24:19.000Z,19.3317,-138.7118,62,2,2,22.77,50.9,35.09,1024.34,0.059,58.94,1306.15,4.48,0.04,11.68,14.1,13.55,13.1,5.35,2.3,1.06,0.87,0.68,0.05,0,0,0,0.02,0.02,0,0,0,0,0,0.02,0.234,0.24,0.175,0.166,0.046,0.021,0.011,0.01,0.009,0.001,0,0,0,0.001,0,0,0,0,0,0,0,78.37,91.29,101.71,102.18,102.06,102.92,103.45,103.16,101.8,95.52,91.22,91.73,92.05,91.06,88.65,81.7,78.73,73.1,53.95,52.8,74.49
2023-01-28T22:24:21.000Z,19.3317,-138.7118,63,2,2,22.77,50.88,35.08,1024.34,0.056,55.43,1277.91,4.21,-0.01,11.11,13.37,12.76,12.32,4.93,2.08,0.94,0.76,0.59,0.06,0,0,0,0,0,0,0,0,0,0,0,0.221,0.228,0.167,0.159,0.044,0.019,0.01,0.009,0.008,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,76.92,89.41,99.66,100.08,99.89,100.69,101.21,100.84,99.56,93.33,89.3,89.76,89.86,88.95,86.63,79.84,76.96,71.45,52.69,51.62,72.84
2023-01-28T22:24:23.000Z,19.3317,-138.7118,64,2,2,22.76,50.86,35.07,1024.34,0.059,56.24,1279.53,4.27,-0.12,11.21,13.61,13.02,12.57,4.95,2.06,0.92,0.74,0.57,0.06,0,0,0.02,0,0,0,0,0,0,0,0.02,0.21,0.217,0.16,0.152,0.041,0.018,0.01,0.009,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,76.91,89.56,99.76,100.13,100,100.79,101.34,101.03,99.73,93.52,89.36,89.85,89.96,88.99,86.73,79.86,77.02,71.49,52.76,51.53,72.93
2023-01-28T22:24:25.000Z,19.3317,-138.7118,65,2,2,22.75,50.87,35.09,1024.35,0.07,61.8,1253.08,4.7,-0.05,12.01,14.89,14.46,13.97,5.51,2.28,1.01,0.84,0.64,0.07,0,0,0,0,0,0,0,0,0.02,0,0,0.209,0.218,0.162,0.154,0.042,0.018,0.01,0.009,0.008,0.001,0.001,0.001,0.001,0,0.001,0,0,0,0,0,0.001,75.42,87.78,97.7,98.11,97.88,98.76,99.21,98.92,97.61,91.5,87.48,88.04,88.19,87.19,84.95,78.19,75.41,69.92,51.64,50.41,71.35
2023-01-28T22:24:28.000Z,19.3317,-138.7118,66,2,2,22.74,50.84,35.07,1024.35,0.072,62.8,1216.66,4.77,-0.08,12.18,15.14,14.75,14.25,5.56,2.29,1.01,0.83,0.62,0.07,0,0,0,0.02,0,0,0,0,0,0.02,0,0.212,0.225,0.17,0.162,0.044,0.019,0.011,0.01,0.008,0.001,0,0.001,0.001,0,0.001,0,0,0,0,0,0,73.76,85.55,94.98,95.33,95.19,95.92,96.27,95.95,94.72,88.61,84.83,85.43,85.47,84.53,82.36,75.69,72.99,67.81,49.92,48.8,69.06
2023-01-28T22:24:30.000Z,19.3317,-138.7118,67,2,2,22.72,50.81,35.06,1024.35,0.067,67.5,1205.87,5.13,0.03,12.96,16.23,15.99,15.45,6.01,2.46,1.07,0.88,0.66,0.05,0.03,0.03,0,0.02,0,0.03,0.02,0,0.01,0,0,0.216,0.234,0.18,0.171,0.047,0.02,0.011,0.01,0.009,0.001,0,0.001,0,0.001,0.001,0,0,0,0,0,0,73.39,84.9,94.25,94.61,94.36,95.04,95.47,95.11,93.83,87.82,83.93,84.45,84.54,83.61,81.45,74.82,72.17,67.09,49.43,48.34,68.23
2023-01-28T22:24:32.000Z,19.3317,-138.7118,68,2,2,22.71,50.81,35.07,1024.37,0.076,67.05,1235.28,5.09,0.11,12.89,16.13,15.88,15.34,5.94,2.41,1.05,0.86,0.65,0.05,0.02,0,0.03,0,0,0,0,0,0,0,0,0.222,0.244,0.19,0.181,0.05,0.021,0.012,0.01,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,74.75,86.83,96.49,96.86,96.62,97.36,97.83,97.45,96.19,90.09,86.16,86.65,86.67,85.8,83.54,76.89,74.18,68.87,50.79,49.69,70.11
