,time,licor_par,cruise,pop,n_per_uL,c_per_uL,lat,lon,temp,salinity,par,diam_med,hour,round_lat,round_lon,scalar
360,2021-12-05 18:00:00+00:00,995.9203389830509,TN397_740,prochloro,125.9350401,9.20747896,0.389014103,-139.8091423,24.57105192,34.85444038,2199.019923,0.073112924,18,0.5,-140.0,7.8051596
361,2021-12-05 19:00:00+00:00,1459.5963333333334,TN397_740,prochloro,149.5325861,11.2287851,0.268573684,-139.8774114,24.58712061,34.86672895,2348.472474,0.075092563,19,0.5,-140.0,7.720772
362,2021-12-05 20:00:00+00:00,1709.4421666666667,TN397_740,prochloro,53.89743364,4.197887802,0.095465833,-139.9602862,24.62065583,34.88468167,2529.4067,0.077886599,20,0.0,-140.0,7.329971
363,2021-12-05 21:00:00+00:00,1822.5366666666666,TN397_740,prochloro,57.87520238,4.468661743,-0.078345288,-140.0000839,24.70900471,34.90717869,2426.17335,0.077212028,21,-0.0,-140.0,7.1421375
364,2021-12-05 22:00:00+00:00,1391.2876666666666,TN397_740,prochloro,82.35121761,6.025974584,-0.203483333,-140.000931,24.78837262,34.92524762,2502.563714,0.07317408,22,-0.0,-140.0,7.29205
365,2021-12-05 23:00:00+00:00,1554.1899999999998,TN397_740,prochloro,43.65675854,3.532843539,-0.484340972,-140.0009816,25.02948819,34.99612188,2303.1245,0.080923176,23,-0.5,-140.0,7.00395
366,2021-12-06 00:00:00+00:00,1190.2891666666667,TN397_740,prochloro,49.13709867,4.076565085,-0.61189125,-140.0002725,25.05126625,34.99756625,2222.14135,0.082963081,0,-0.5,-140.0,6.6285653
367,2021-12-06 01:00:00+00:00,758.5995,TN397_740,prochloro,29.47649534,2.613138268,-0.7801175,-140.0011533,25.08446083,34.9960775,1944.57055,0.088651593,1,-1.0,-140.0,7.0060825
368,2021-12-06 02:00:00+00:00,234.59073333333333,TN397_740,prochloro,29.67671039,2.829994839,-0.965981859,-139.9996839,25.10093109,35.0115034,1094.11935,0.0953608,2,-1.0,-140.0,8.103376
369,2021-12-06 03:00:00+00:00,10.272940015833333,TN397_740,prochloro,26.24880905,2.545854077,-1.135719167,-140.0005521,25.09698542,35.03429,40.94865,0.096989318,3,-1.0,-140.0,8.128905
370,2021-12-06 04:00:00+00:00,-0.009713393333333332,TN397_740,prochloro,18.74242252,1.753244523,-1.3213575,-139.9995754,25.20965042,35.10254708,0.0246,0.093544179,4,-1.5,-140.0,8.342569
371,2021-12-06 05:00:00+00:00,-0.010306466666666668,TN397_740,prochloro,10.71304192,0.896474958,-1.496112083,-140.0015788,25.56562,35.23995583,0.0177,0.08368071,5,-1.5,-140.0,8.3370285
372,2021-12-06 06:00:00+00:00,-0.010347466666666668,TN397_740,prochloro,6.138101046,0.497830836,-1.688154551,-140.0004136,25.78233103,35.29983785,0.01525,0.081105025,6,-1.5,-140.0,8.612933
373,2021-12-06 07:00:00+00:00,-0.010343013333333335,TN397_740,prochloro,3.040314896,0.252506728,-1.868445833,-140.0051479,25.85189917,35.30680542,0.016,0.083052821,7,-2.0,-140.0,8.64073
374,2021-12-06 08:00:00+00:00,-0.010184961666666666,TN397_740,prochloro,1.678421073,0.146288548,-2.061169583,-140.0063892,25.91447417,35.29179375,0.0202,0.087158431,8,-2.0,-140.0,8.853116
375,2021-12-06 09:00:00+00:00,-0.010571849999999999,TN397_740,prochloro,1.463702575,0.138785485,-2.228148654,-140.0008232,25.95412407,35.26689888,0.02085,0.094818092,9,-2.0,-140.0,9.010563
376,2021-12-06 18:00:00+00:00,816.8978333333333,TN397_740,prochloro,0.632289875,0.063594636,-2.472288333,-140.0311433,26.05923917,35.24997792,1510.71205,0.100578293,18,-2.5,-140.0,10.606601
377,2021-12-06 19:00:00+00:00,1419.5941666666665,TN397_740,prochloro,22.74990343,1.256872036,-2.45736879,-140.0041407,26.09459631,35.250275,2168.181188,0.055247357,19,-2.5,-140.0,10.620018
378,2021-12-06 20:00:00+00:00,1322.5096666666666,TN397_740,prochloro,79.02762608,3.512987739,-2.470572436,-139.9988927,26.12616325,35.25137004,2092.943133,0.044452654,20,-2.5,-140.0,10.478731
379,2021-12-06 21:00:00+00:00,1197.018,TN397_740,prochloro,103.5353919,4.744825357,-2.492800833,-140.0102471,26.12381833,35.25236042,1963.3412,0.045828052,21,-2.5,-140.0,10.589551
380,2021-12-06 22:00:00+00:00,1389.7333333333333,TN397_740,prochloro,111.6344542,5.512635644,-2.491140833,-140.0130908,26.13233792,35.252315,2237.0902,0.049381131,22,-2.5,-140.0,10.385159
381,2021-12-06 23:00:00+00:00,1043.8415,TN397_740,prochloro,121.3983096,6.748656415,-2.482763194,-140.0253778,26.15501778,35.25292194,1754.54535,0.055591025,23,-2.5,-140.0,10.545727
382,2021-12-07 00:00:00+00:00,651.6771666666666,TN397_740,prochloro,108.2632431,6.627062917,-2.480913709,-140.0286573,26.165059,35.25319668,1186.32815,0.061212492,0,-2.5,-140.0,10.514399
383,2021-12-07 01:00:00+00:00,361.12483333333336,TN397_740,prochloro,113.1975449,7.408297376,-2.476930128,-140.0332693,26.16566635,35.25351699,654.8185,0.065445742,1,-2.5,-140.0,10.323897
384,2021-12-07 02:00:00+00:00,132.27731666666668,TN397_740,prochloro,116.2771123,7.678514095,-2.465740417,-140.0418225,26.13983917,35.25356667,238.78675,0.066036333,2,-2.5,-140.0,10.113268
385,2021-12-07 03:00:00+00:00,5.764189433333333,TN397_740,prochloro,114.2670918,7.327721666,-2.453573319,-140.0509925,26.13557367,35.2537715,10.80605882,0.064128014,3,-2.5,-140.0,9.602484
386,2021-12-07 04:00:00+00:00,0.08065435,TN397_740,prochloro,115.2854508,6.98895229,-2.445127917,-140.0573775,26.1501675,35.25384333,0.022,0.060623021,4,-2.5,-140.0,9.261837
387,2021-12-07 05:00:00+00:00,0.08135018333333334,TN397_740,prochloro,112.2740766,6.40093656,-2.442961667,-140.0566942,26.15516542,35.2533875,0.0229,0.057011705,5,-2.5,-140.0,9.088833
388,2021-12-07 06:00:00+00:00,0.08173575,TN397_740,prochloro,107.7948397,5.612294367,-2.433836923,-140.0469102,26.13461606,35.25357484,0.01965,0.052064592,6,-2.5,-140.0,9.4042225
389,2021-12-07 07:00:00+00:00,-0.008365816666666666,TN397_740,prochloro,99.25694282,4.127121385,-2.404946053,-140.0107259,26.11118333,35.25379956,0.020421053,0.041580178,7,-2.5,-140.0,9.687532
390,2021-12-07 08:00:00+00:00,-0.013455333333333335,TN397_740,prochloro,93.33412618,3.619391958,-2.357647917,-140.1381529,26.10464625,35.25360208,0.01995,0.03877887,8,-2.5,-140.0,9.896186
391,2021-12-07 09:00:00+00:00,-0.013149033333333334,TN397_740,prochloro,81.61677352,2.901608107,-2.336857917,-140.1538246,26.15161083,35.25368958,0.0259,0.035551615,9,-2.5,-140.0,10.066033
392,2021-12-07 10:00:00+00:00,-0.012626533333333334,TN397_740,prochloro,72.96565692,2.484116068,-2.333176538,-140.1524853,26.17048388,35.25367183,0.02275,0.034045004,10,-2.5,-140.0,9.51863
393,2021-12-07 11:00:00+00:00,-0.012617650000000001,TN397_740,prochloro,68.63188118,2.49826016,-2.30529375,-140.1840862,26.16983708,35.2531475,0.0219,0.03640087,11,-2.5,-140.0,8.951126
394,2021-12-07 12:00:00+00:00,-0.011727516666666667,TN397_740,prochloro,54.57038889,2.15318696,-2.28356125,-140.22034,26.14248042,35.2524525,0.02425,0.039457057,12,-2.5,-140.0,8.723429
395,2021-12-07 13:00:00+00:00,-0.012458216666666666,TN397_740,prochloro,42.99638811,1.67378781,-2.261887917,-140.258845,26.1350903,35.25183899,0.02595,0.038928568,13,-2.5,-140.5,8.585029
396,2021-12-07 14:00:00+00:00,0.18864327516666665,TN397_740,prochloro,32.86795493,1.281349546,-2.260632353,-140.2615015,26.14522941,35.25231912,0.146647059,0.038984766,14,-2.5,-140.5,8.408736
397,2021-12-07 15:00:00+00:00,65.01331499999999,TN397_740,prochloro,76.56468753,2.858280569,-2.113520833,-140.36065,26.11734167,35.2547375,316.918,0.037331578,15,-2.0,-140.5,8.55295
398,2021-12-07 16:00:00+00:00,511.6191666666666,TN397_740,prochloro,102.9354866,3.997533092,-2.040983077,-140.41378,26.11811263,35.25700048,1481.69555,0.038835325,16,-2.0,-140.5,8.400101
399,2021-12-07 17:00:00+00:00,970.6198333333334,TN397_740,prochloro,105.8064136,4.300096327,-1.851600833,-140.5455979,26.07377042,35.2664075,1927.99155,0.040641169,17,-2.0,-140.5,8.546042
400,2021-12-07 18:00:00+00:00,1398.1793333333333,TN397_740,prochloro,111.0507779,4.798058263,-1.651154583,-140.6799208,26.02541292,35.28485625,2324.68175,0.043205985,18,-1.5,-140.5,8.092642
401,2021-12-07 19:00:00+00:00,1388.0408333333332,TN397_740,prochloro,116.4796093,5.511278488,-1.450347083,-140.8125675,25.97864375,35.29744625,1973.23615,0.047315393,19,-1.5,-141.0,7.439527
402,2021-12-07 20:00:00+00:00,1088.9968333333334,TN397_740,prochloro,124.2187263,6.115899221,-1.245667147,-140.9408326,25.77902526,35.2431034,1825.555,0.049234921,20,-1.0,-141.0,6.783283
403,2021-12-07 21:00:00+00:00,1906.2833333333333,TN397_740,prochloro,124.167807,6.542612858,-1.047910965,-141.0719443,25.50088421,35.13374781,2430.478105,0.0526917,21,-1.0,-141.0,6.9161315
404,2021-12-07 22:00:00+00:00,1613.3155,TN397_740,prochloro,128.0832821,7.550107992,-0.856590705,-141.2115805,25.36653696,35.06389651,2343.7213,0.058946865,22,-1.0,-141.0,8.077045
405,2021-12-07 23:00:00+00:00,1497.6566666666665,TN397_740,prochloro,111.9169937,7.468504308,-0.659879545,-141.3586114,25.21197447,35.00959242,2383.9981,0.066732532,23,-0.5,-141.5,6.8462696
406,2021-12-08 00:00:00+00:00,591.5923333333334,TN397_740,prochloro,119.9055414,8.717589624,-0.458298333,-141.5046667,25.14645917,34.97616417,1113.74945,0.072703809,0,-0.5,-141.5,6.706764
407,2021-12-08 01:00:00+00:00,550.4061666666668,TN397_740,prochloro,116.1753157,9.045460223,-0.257987604,-141.6561993,25.09902573,34.96145448,1335.115,0.077860432,1,-0.5,-141.5,6.557174
408,2021-12-08 02:00:00+00:00,146.38735,TN397_740,prochloro,126.5584578,11.152998,-0.060758462,-141.8033005,25.04565304,34.95454715,281.45365,0.088125268,2,-0.0,-142.0,6.50241
409,2021-12-08 03:00:00+00:00,9.28672305,TN397_740,prochloro,122.7735392,10.64868288,0.001707083,-141.84472,25.02412128,34.9544384,14.3765,0.086734348,3,0.0,-142.0,6.487531
410,2021-12-08 04:00:00+00:00,0.07798751666666666,TN397_740,prochloro,124.1797922,10.89603997,0.01044625,-141.840525,24.95048333,34.956365,0.02295,0.087744067,4,0.0,-142.0,6.235878
411,2021-12-08 05:00:00+00:00,0.022808881818181817,TN397_740,prochloro,119.6115929,10.13355537,0.026820167,-141.8712808,24.91275183,34.95586467,0.02325,0.084720512,5,0.0,-142.0,6.2060566
412,2021-12-08 06:00:00+00:00,-0.008669021666666667,TN397_740,prochloro,113.34562,8.407924251,0.003081667,-141.8563483,24.89182128,34.95661279,0.0229,0.074179525,6,0.0,-142.0,6.3124638
413,2021-12-08 07:00:00+00:00,0.028912223333333334,TN397_740,prochloro,109.2285111,6.959420157,0.00077,-141.8457862,24.83598894,34.9567099,0.0231,0.063714319,7,0.0,-142.0,6.4581666
414,2021-12-08 08:00:00+00:00,0.067843305,TN397_740,prochloro,105.5927669,6.186338908,0.01596625,-141.8494625,24.85166583,34.95791625,0.0248,0.058586768,8,0.0,-142.0,6.6468563
415,2021-12-08 09:00:00+00:00,-0.007904923333333333,TN397_740,prochloro,96.76784502,5.393875771,0.01273925,-141.8384992,24.84591342,34.96106133,0.022,0.055740373,9,0.0,-142.0,7.0082994
416,2021-12-08 10:00:00+00:00,-0.007090635,TN397_740,prochloro,91.26710975,4.965380992,0.033,-141.8557132,24.84685702,34.96134902,0.020894737,0.054404933,10,0.0,-142.0,7.0317464
417,2021-12-08 11:00:00+00:00,-0.0068356599999999995,TN397_740,prochloro,83.62198444,4.383574157,0.05740125,-141.8771876,24.84848753,34.96134298,0.0196,0.052421312,11,0.0,-142.0,6.592025
418,2021-12-08 12:00:00+00:00,0.0100266,TN397_740,prochloro,67.56135771,3.408196467,0.082959167,-141.8983442,24.84417917,34.96184042,0.01945,0.050445944,12,0.0,-142.0,6.4885874
419,2021-12-08 13:00:00+00:00,0.08356956666666666,TN397_740,prochloro,48.58550301,2.543925333,0.108045833,-141.9159013,24.80890958,34.96200167,0.02065,0.052359761,13,0.0,-142.0,6.4240565
420,2021-12-08 14:00:00+00:00,0.10034028333333334,TN397_740,prochloro,24.63744882,1.329449432,0.1203035,-141.9203701,24.82553092,34.96337583,0.1168,0.053960515,14,0.0,-142.0,6.4451423
421,2021-12-08 15:00:00+00:00,42.932939166666664,TN397_740,prochloro,10.03292184,0.633009493,0.130407628,-141.9190168,24.81855394,34.96502869,158.83135,0.063093235,15,0.0,-142.0,6.8292837
422,2021-12-08 16:00:00+00:00,188.78483333333332,TN397_740,prochloro,4.066944485,0.308150131,0.153252917,-141.9324971,24.9008525,34.96446292,577.793,0.075769446,16,0.0,-142.0,7.2112093
423,2021-12-08 17:00:00+00:00,321.2126666666666,TN397_740,prochloro,1.963643164,0.175978574,0.178372083,-141.9452238,25.01450667,34.95896667,605.9903,0.089618408,17,0.0,-142.0,7.473438
424,2021-12-08 20:00:00+00:00,1710.2949999999998,TN397_740,prochloro,60.40242315,3.795038667,0.451337083,-142.1730362,24.97787083,34.95301167,2307.1033,0.062829245,20,0.5,-142.0,8.276298
425,2021-12-08 21:00:00+00:00,1825.1466666666668,TN397_740,prochloro,54.29962846,3.591249885,0.649573526,-142.3273792,25.06418404,34.91511667,2378.5325,0.066137651,21,0.5,-142.5,7.7871795
426,2021-12-08 22:00:00+00:00,1753.7583333333334,TN397_740,prochloro,52.48593919,3.504825083,0.832183271,-142.4598632,25.25156259,34.84778972,2360.404947,0.066776457,22,1.0,-142.5,6.446604
427,2021-12-08 23:00:00+00:00,1495.8916666666667,TN397_740,prochloro,59.08699397,3.98603364,0.933176592,-142.5246336,25.37372476,34.8201583,2307.57245,0.067460424,23,1.0,-142.5,5.446593
428,2021-12-09 00:00:00+00:00,1132.8383333333334,TN397_740,prochloro,42.34888617,2.780469021,1.115335,-142.6670296,25.50497083,34.75319083,2231.94485,0.065656249,0,1.0,-142.5,5.0188637
429,2021-12-09 01:00:00+00:00,714.9511666666666,TN397_740,prochloro,32.27812137,1.991950464,1.31168641,-142.8170303,25.65656099,34.70469603,1986.11605,0.061712094,1,1.5,-143.0,5.394063
430,2021-12-09 02:00:00+00:00,295.70933333333335,TN397_740,prochloro,30.75062143,1.911082955,1.50692875,-142.9648025,25.87920875,34.73650708,1312.76025,0.062147783,2,1.5,-143.0,5.5694375
431,2021-12-09 03:00:00+00:00,23.747375652766667,TN397_740,prochloro,43.36626041,2.774959696,1.706405833,-143.1139396,26.10488042,34.76502875,116.2119,0.063988909,3,1.5,-143.0,5.7894573
432,2021-12-09 04:00:00+00:00,-0.008920883333333332,TN397_740,prochloro,71.27873629,4.705495007,1.90626125,-143.2626354,26.30353208,34.78811,0.02025,0.06601541,4,2.0,-143.5,6.412614
433,2021-12-09 05:00:00+00:00,-0.009373405,TN397_740,prochloro,77.08235424,5.162503839,2.109978077,-143.4086802,26.43742516,34.77549071,0.02145,0.066973873,5,2.0,-143.5,6.2446904
434,2021-12-09 06:00:00+00:00,-0.009389245,TN397_740,prochloro,77.15681705,4.753163136,2.31634,-143.5558642,26.36466917,34.7773675,0.0234,0.06160393,6,2.5,-143.5,5.9646044
435,2021-12-09 07:00:00+00:00,-0.009618848333333334,TN397_740,prochloro,84.78848527,4.501555946,2.52122875,-143.7064708,26.35757167,34.77229458,0.0239,0.053091595,7,2.5,-143.5,6.3715973
436,2021-12-09 08:00:00+00:00,-0.009793733333333334,TN397_740,prochloro,90.49623491,4.358087137,2.723719455,-143.8555484,26.22701811,34.75713285,0.0229,0.048157662,8,2.5,-144.0,6.444588
437,2021-12-09 09:00:00+00:00,-0.009885246666666668,TN397_740,prochloro,90.07939585,3.930816748,2.926395994,-144.0027339,26.28650321,34.73863808,0.02645,0.043637246,9,3.0,-144.0,6.4481707
438,2021-12-09 10:00:00+00:00,-0.010561156666666667,TN397_740,prochloro,93.74442933,3.800438444,3.13035,-144.1518196,26.35298292,34.72435625,0.02185,0.040540419,10,3.0,-144.0,6.141216
439,2021-12-09 11:00:00+00:00,-0.0109022,TN397_740,prochloro,91.97120449,3.58468352,3.330544583,-144.3009883,26.26262958,34.70413792,0.01895,0.038976151,11,3.5,-144.5,4.5822797
440,2021-12-09 12:00:00+00:00,0.025785643333333334,TN397_740,prochloro,88.8405212,3.29224974,3.487409263,-144.4208847,26.26874157,34.68856051,0.0213,0.037057974,12,3.5,-144.5,4.885764
441,2021-12-09 13:00:00+00:00,0.051408593333333336,TN397_740,prochloro,85.5127164,3.149829898,3.500676667,-144.4304083,26.27693833,34.68683792,0.02535,0.036834637,13,3.5,-144.5,5.2309656
442,2021-12-09 14:00:00+00:00,-0.009942593333333333,TN397_740,prochloro,76.24782486,2.894748289,3.511645893,-144.4381121,26.46086756,34.67819018,0.02885,0.037964995,14,3.5,-144.5,5.602139
443,2021-12-09 15:00:00+00:00,13.765792153333333,TN397_740,prochloro,64.31844494,2.303699292,3.525831314,-144.4483169,26.86623804,34.63680346,33.82945,0.035817086,15,3.5,-144.5,6.016388
444,2021-12-09 16:00:00+00:00,99.35606666666666,TN397_740,prochloro,53.31606936,1.939222746,3.527098333,-144.449,26.73068375,34.64491583,201.8643,0.0363722,16,3.5,-144.5,6.0072217
445,2021-12-09 17:00:00+00:00,346.4490833333333,TN397_740,prochloro,32.11252863,1.288406038,3.528085417,-144.4501308,26.74484042,34.64727667,769.81305,0.0401216,17,3.5,-144.5,6.2675247
446,2021-12-09 18:00:00+00:00,948.3894444444444,TN397_740,prochloro,15.00336865,0.692006498,3.53729125,-144.4612064,26.6794115,34.66640417,2098.1174,0.046123408,18,3.5,-144.5,6.648786
447,2021-12-09 19:00:00+00:00,1127.6595000000002,TN397_740,prochloro,9.428850445,0.543422023,3.633317848,-144.529027,26.59278745,34.68276026,1969.316158,0.057633964,19,3.5,-144.5,7.046558
448,2021-12-09 20:00:00+00:00,1238.4388333333334,TN397_740,prochloro,6.239007,0.598724552,3.826990833,-144.6708421,26.611195,34.6579525,2060.35425,0.095964719,20,4.0,-144.5,6.357378
449,2021-12-09 21:00:00+00:00,1259.1633333333334,TN397_740,prochloro,7.011345108,0.467420912,4.023845833,-144.81405,26.48865333,34.64100792,2148.3745,0.066666368,21,4.0,-145.0,5.6738367
450,2021-12-09 22:00:00+00:00,895.5388333333334,TN397_740,prochloro,7.001658277,0.501582055,4.223001833,-144.9592866,26.43253267,34.6258415,1598.9704,0.071637609,22,4.0,-145.0,5.983223
451,2021-12-09 23:00:00+00:00,920.993,TN397_740,prochloro,9.935963939,0.765562109,4.369683333,-145.0691742,26.41143167,34.61934083,1534.0376,0.077049606,23,4.5,-145.0,5.8596983
452,2021-12-10 00:00:00+00:00,641.3301666666666,TN397_740,prochloro,98.14103097,6.678648873,4.676875,-145.2983476,26.34557857,34.62352381,897.9058571,0.068051546,0,4.5,-145.5,6.578797
453,2021-12-10 01:00:00+00:00,287.1851666666667,TN397_740,prochloro,96.73731002,7.087807944,4.807007436,-145.3941302,26.35269715,34.63407,509.32845,0.073268607,1,5.0,-145.5,5.790768
454,2021-12-10 02:00:00+00:00,96.58463333333334,TN397_740,prochloro,97.40660292,7.415807433,4.992046905,-145.52842,26.23347827,34.62592167,175.2781,0.076132492,2,5.0,-145.5,6.01709
455,2021-12-10 03:00:00+00:00,10.738656441833333,TN397_740,prochloro,96.46942075,7.425517425,5.166250417,-145.6590038,26.34404042,34.62923792,17.0592,0.076972758,3,5.0,-145.5,6.3430023
456,2021-12-10 04:00:00+00:00,-0.007079088333333333,TN397_740,prochloro,95.34449718,7.19300344,5.334166058,-145.7837421,26.25774388,34.66704987,0.0216,0.075442251,4,5.5,-146.0,8.164184
457,2021-12-10 05:00:00+00:00,-0.007845781666666668,TN397_740,prochloro,104.719494,5.605010501,5.48922125,-145.9023817,26.9271475,34.76020667,0.021,0.053524041,5,5.5,-146.0,7.588494
458,2021-12-10 06:00:00+00:00,-0.008039856666666666,TN397_740,prochloro,102.608175,4.872774997,5.644320833,-146.0163038,27.43626958,34.72454792,0.0228,0.04748915,6,5.5,-146.0,7.308988
459,2021-12-10 07:00:00+00:00,-0.008657336666666666,TN397_740,prochloro,100.123653,4.515838346,5.798238246,-146.1317865,27.52510018,34.70656588,0.023,0.045102613,7,6.0,-146.0,9.024477
460,2021-12-10 08:00:00+00:00,-0.010040731666666667,TN397_740,prochloro,103.3172719,4.407254748,5.951205833,-146.2467004,27.41106208,34.73726917,0.02185,0.042657483,8,6.0,-146.0,8.384574
461,2021-12-10 09:00:00+00:00,-0.009939856666666667,TN397_740,prochloro,107.2020134,4.049136186,6.110250321,-146.3605696,27.35503173,34.73712865,0.0232,0.037771083,9,6.0,-146.5,8.861947
462,2021-12-10 10:00:00+00:00,-0.009804763333333332,TN397_740,prochloro,101.2300737,3.698200079,6.26602641,-146.471795,27.06966032,34.7853908,0.0179,0.036532623,10,6.5,-146.5,9.110987
463,2021-12-10 11:00:00+00:00,-0.009191900000000001,TN397_740,prochloro,96.90454896,3.56880425,6.415629417,-146.5889181,27.08943792,34.83355517,0.0194,0.036828036,11,6.5,-146.5,9.479077
464,2021-12-10 12:00:00+00:00,0.04192420333333333,TN397_740,prochloro,96.73043692,3.478907373,6.499523333,-146.6518542,27.19777083,34.83067208,0.02085,0.035964971,12,6.5,-146.5,9.712809
465,2021-12-10 13:00:00+00:00,0.09348691666666667,TN397_740,prochloro,94.16942799,3.351722474,6.499672981,-146.6519004,27.16116766,34.82768212,0.021,0.035592469,13,6.5,-146.5,9.435307
466,2021-12-10 14:00:00+00:00,0.033636863333333336,TN397_740,prochloro,91.88126003,3.24446726,6.49967125,-146.6519013,27.17675208,34.8298325,0.02575,0.035311523,14,6.5,-146.5,9.241548
467,2021-12-10 15:00:00+00:00,1.50955544,TN397_740,prochloro,87.83092411,2.940381215,6.49968625,-146.6519,27.22970117,34.83156367,3.52965,0.033477744,15,6.5,-146.5,9.153804
468,2021-12-10 16:00:00+00:00,38.799060000000004,TN397_740,prochloro,97.43522324,3.560379797,6.499671667,-146.6514921,27.23838167,34.83025708,84.1389,0.036540993,16,6.5,-146.5,9.042425
469,2021-12-10 17:00:00+00:00,302.92083333333335,TN397_740,prochloro,96.24827665,3.593552233,6.499667885,-146.6511571,27.32715622,34.82086583,676.76455,0.037336276,17,6.5,-146.5,8.9940195
470,2021-12-10 18:00:00+00:00,460.92783333333335,TN397_740,prochloro,93.09918089,3.665813369,6.500206667,-146.6453913,27.35465083,34.82085375,902.551,0.039375356,18,6.5,-146.5,8.885552
471,2021-12-10 19:00:00+00:00,704.8911666666667,TN397_740,prochloro,81.01625647,3.406331747,6.544418421,-146.6768618,27.36582684,34.81987368,1334.127684,0.04204504,19,6.5,-146.5,8.692406
472,2021-12-10 20:00:00+00:00,730.198,TN397_740,prochloro,61.18767492,2.784940486,6.681638333,-146.7865846,27.57967375,34.80877167,1336.5843,0.04551473,20,6.5,-147.0,8.481351
473,2021-12-10 21:00:00+00:00,853.9860000000001,TN397_740,prochloro,51.78098474,2.49867128,6.849178333,-146.9086096,27.79550125,34.73855042,1558.72025,0.048254611,21,7.0,-147.0,8.564844
474,2021-12-10 22:00:00+00:00,646.7786666666667,TN397_740,prochloro,51.95458762,2.770385858,7.000674615,-147.0200196,27.79229446,34.63595824,1210.4292,0.053323219,22,7.0,-147.0,8.448638
475,2021-12-10 23:00:00+00:00,755.7814999999999,TN397_740,prochloro,57.48743891,3.332531125,7.168546122,-147.1469375,27.84362082,34.63573037,1421.99855,0.057969727,23,7.0,-147.0,8.455772
476,2021-12-11 04:00:00+00:00,,TN397_740,prochloro,108.2201266,7.69792047,8.035814167,-147.78393,28.0790625,34.46871,0.0166,0.071132059,4,8.0,-148.0,8.745555
477,2021-12-11 05:00:00+00:00,,TN397_740,prochloro,109.8311644,8.337444489,8.16454125,-147.8842475,28.05143958,34.46042167,0.01885,0.075911464,5,8.0,-148.0,8.96645
478,2021-12-11 06:00:00+00:00,,TN397_740,prochloro,124.5060794,9.539038014,8.318096667,-148.0023456,28.07981859,34.31681147,0.01945,0.076615038,6,8.5,-148.0,9.237846
479,2021-12-11 07:00:00+00:00,,TN397_740,prochloro,132.9246634,8.94647409,8.491145,-148.1313821,27.99777042,34.30734333,0.017,0.067304847,7,8.5,-148.0,9.293249
480,2021-12-11 08:00:00+00:00,,TN397_740,prochloro,136.2490623,7.293107521,8.64812375,-148.2491038,27.92088167,34.39621917,0.01475,0.053527763,8,8.5,-148.0,9.1811495
481,2021-12-11 09:00:00+00:00,,TN397_740,prochloro,140.5123737,6.849504967,8.823482292,-148.3796113,27.89503188,34.29121302,0.019263158,0.048746632,9,9.0,-148.5,9.351875
482,2021-12-11 10:00:00+00:00,,TN397_740,prochloro,146.326506,6.285366579,8.977402083,-148.4929971,27.7057675,34.16715583,0.02575,0.042954395,10,9.0,-148.5,8.596034
483,2021-12-11 11:00:00+00:00,,TN397_740,prochloro,160.4212186,5.996529014,9.15172875,-148.62299,27.67361144,34.15958346,0.02475,0.037379899,11,9.0,-148.5,8.296761
484,2021-12-11 12:00:00+00:00,,TN397_740,prochloro,156.1337319,5.442961042,9.249460417,-148.6964467,27.67579208,34.14157708,0.0211,0.034860891,12,9.0,-148.5,8.170863
485,2021-12-11 13:00:00+00:00,,TN397_740,prochloro,156.7228378,5.292441096,9.249903509,-148.6965167,27.6509814,34.14347544,0.022526316,0.033769431,13,9.0,-148.5,8.34313
486,2021-12-11 14:00:00+00:00,,TN397_740,prochloro,146.5174698,4.739765393,9.249901955,-148.6965212,27.65585327,34.14194413,0.0196,0.03234949,14,9.0,-148.5,8.506724
487,2021-12-11 15:00:00+00:00,,TN397_740,prochloro,143.4164854,4.548875051,9.249903333,-148.6965167,27.68571542,34.14271833,2.94805,0.031717937,15,9.0,-148.5,8.646407
488,2021-12-11 16:00:00+00:00,,TN397_740,prochloro,155.4111054,5.152932025,9.249906667,-148.6965146,27.68397,34.1429225,185.11765,0.033156781,16,9.0,-148.5,8.94903
489,2021-12-11 17:00:00+00:00,,TN397_740,prochloro,158.2282898,5.328232861,9.249902778,-148.6965186,27.66401716,34.1429279,459.7371333,0.033674338,17,9.0,-148.5,9.458968
490,2021-12-11 19:00:00+00:00,,TN397_740,prochloro,196.6349127,8.082533917,9.2490875,-148.6975646,27.7069125,34.13619583,1799.5115,0.041104267,19,9.0,-148.5,10.064184
491,2021-12-11 20:00:00+00:00,,TN397_740,prochloro,221.0626399,9.410901951,9.255008333,-148.7008879,27.71782833,34.13196208,2312.5525,0.0425712,20,9.5,-148.5,9.495762
492,2021-12-11 21:00:00+00:00,,TN397_740,prochloro,247.6895309,11.06659758,9.34358125,-148.7663221,27.65953417,34.10847125,2369.98775,0.044679311,21,9.5,-149.0,9.7862625
493,2021-12-11 22:00:00+00:00,,TN397_740,prochloro,208.1957086,9.2846347,9.501184199,-148.8859996,27.58574064,34.08369792,2520.5412,0.044595706,22,9.5,-149.0,9.107727
494,2021-12-11 23:00:00+00:00,,TN397_740,prochloro,203.8707925,9.428306124,9.621565972,-148.9740769,27.58902361,34.05833194,2384.29265,0.046246478,23,9.5,-149.0,8.98736
495,2021-12-12 00:00:00+00:00,,TN397_740,prochloro,204.0685805,10.14598866,9.784660417,-149.0960708,27.60928708,34.08462458,2246.7645,0.049718524,0,10.0,-149.0,8.583524
