time,lat,lon,depth,temp,cond,sal,dens,flu,par_z,par_surface,light_level,kpar,ed412,ed442,ed488,ed490,ed510,ed530,ed550,ed554,ed560,ed620,ed664,ed666,ed670,ed678,ed682,ed708,ed748,ed754,ed760,ed764,ed778,lu412,lu442,lu488,lu490,lu510,lu530,lu550,lu554,lu560,lu620,lu664,lu666,lu670,lu678,lu682,lu708,lu748,lu754,lu760,lu764,lu778,es412,es442,es488,es490,es510,es530,es550,es554,es560,es620,es664,es666,es670,es678,es682,es708,es748,es754,es760,es764,es778
2022-08-07T21:54:14.000Z,23.3627,-154.6238,21,25.85,54.4,35.32,1023.41,0.097,326.13,1724.6,18.94,-0.01,31.59,46.2,61.69,61.62,48.89,41.19,33.01,31.09,28.64,0.86,0,0,0,0,0,0,0,0,0.16,0,0,0.274,0.365,0.448,0.442,0.255,0.169,0.107,0.099,0.085,0,0,0.003,0.005,0.003,0.004,0,0.003,0,0,0,0,99.56,117.48,133.09,133.61,134.4,135.57,136.03,135.62,133.89,127.66,122.06,122.23,121.65,120.22,116.77,110.25,105.54,99.02,75.28,74.59,99.49
2022-08-07T21:54:17.000Z,23.3627,-154.6238,22,25.85,54.4,35.32,1023.42,0.1,328.38,1719.45,19.07,0.07,31.49,46.9,63.06,62.93,49.39,41.38,32.98,30.97,28.35,0.85,0.06,0,0,0,0.11,0,0,0,0,0,0,0.253,0.339,0.421,0.416,0.237,0.158,0.1,0.09,0.079,0.004,0.002,0.003,0,0.002,0.006,0.001,0.002,0,0,0,0,99.36,117.64,132.2,132.9,134.28,135.54,136.03,135.1,133.12,128.05,120.91,121.13,121.54,119.71,115.72,110.54,105.26,97.8,75.87,75.09,100.1
2022-08-07T21:54:20.000Z,23.3627,-154.6238,23,25.85,54.39,35.31,1023.42,0.086,306.33,1718.76,17.79,0.01,29.23,43.83,59.41,59.31,46.17,38.52,30.34,28.44,25.98,0.86,0.08,0,0,0.06,0.11,0,0,0,0,0,0,0.239,0.32,0.406,0.4,0.228,0.152,0.095,0.086,0.073,0.004,0.005,0,0.002,0.002,0.005,0.002,0.001,0,0,0,0,99.79,117.34,132.13,132.75,133.99,135.25,135.95,135.23,132.92,127.8,120.87,120.81,121.17,120.14,115.6,110.44,105.81,97.43,75.38,75.64,99.82
2022-08-07T21:54:23.000Z,23.3627,-154.6238,24,25.85,54.39,35.31,1023.42,0.106,302.93,1723.79,17.59,0.12,28.59,43.49,59.83,59.73,45.95,37.89,29.57,27.6,25.16,0.81,0,0,0,0,0,0,0,0,0,0,0,0.215,0.294,0.383,0.378,0.212,0.139,0.087,0.078,0.067,0.002,0.002,0,0.006,0,0.003,0,0.002,0,0,0,0,99.64,116.56,133.83,133.99,134.26,134.78,135.25,135.55,134.4,126.73,122.66,122.82,121.32,120.05,117.29,109.64,105.25,99.67,74.52,74.12,98.91
2022-08-07T21:54:25.000Z,23.3627,-154.6238,25,25.85,54.39,35.31,1023.43,0.1,266.49,1717.6,15.47,0.05,25.25,38.58,53.25,53.15,40.63,33.12,25.61,23.95,21.72,0.59,0,0,0,0,0,0,0,0,0,0,0,0.206,0.287,0.378,0.373,0.208,0.137,0.085,0.075,0.065,0.003,0.002,0.001,0,0.002,0.005,0.001,0,0,0,0,0,99.79,116.85,132.7,132.99,133.67,134.75,135.35,135.22,133.3,126.95,121.66,121.72,120.93,119.67,116.32,109.82,105,98.46,74.92,74.16,99.16
2022-08-07T21:54:28.000Z,23.3627,-154.6238,26,25.85,54.39,35.31,1023.43,0.113,254.08,1715.68,14.75,0.04,24.09,37.07,51.59,51.5,38.82,31.42,24.05,22.34,20.18,0.5,0,0.08,0,0,0,0,0,0,0,0,0,0.188,0.262,0.349,0.345,0.193,0.128,0.077,0.069,0.059,0.004,0.004,0.002,0,0.003,0.006,0.001,0,0,0,0,0,99.35,116.51,132.78,133.11,133.7,134.45,135,134.97,133.3,126.67,121.79,121.86,120.62,119.64,116.43,109.35,105.01,98.77,74.28,74.13,98.61
2022-08-07T21:54:31.000Z,23.3627,-154.6238,27,25.85,54.39,35.31,1023.43,0.11,244.5,1722.66,14.2,0.06,23.04,35.77,50.27,50.16,37.35,30.04,22.71,21.06,18.99,0.51,0.09,0,0,0,0,0.07,0,0,0,0,0,0.177,0.25,0.341,0.337,0.189,0.123,0.074,0.067,0.056,0.004,0.004,0.001,0.003,0.002,0.004,0,0,0,0,0,0,99.4,117.55,132.8,133.52,134.53,135.57,135.98,135.3,133.68,127.87,121.37,121.83,121.89,119.74,116.1,110.68,105.21,98.4,75.97,74.86,100.33
2022-08-07T21:54:33.000Z,23.3627,-154.6238,28,25.83,54.36,35.31,1023.44,0.123,229.78,1723.85,13.34,0.13,21.51,33.78,47.91,47.83,35.25,28.06,21.01,19.41,17.48,0.46,0,0,0,0,0,0,0,0.04,0,0,0,0.158,0.226,0.314,0.31,0.173,0.111,0.067,0.061,0.051,0.002,0.006,0.003,0.003,0.002,0.002,0,0.002,0,0,0,0.001,99.51,117.42,133.16,133.76,134.6,135.52,135.88,135.41,133.86,127.82,121.8,122.19,122.03,119.79,116.4,110.41,105.12,98.85,75.42,74.5,99.71
2022-08-07T21:54:36.000Z,23.3627,-154.6238,29,25.72,54.25,35.31,1023.48,0.153,202.45,1722.01,11.76,-0.04,18.96,29.91,42.7,42.6,31.07,24.53,18.16,16.76,15,0.4,0,0,0,0,0,0.04,0.04,0,0,0,0,0.142,0.207,0.294,0.29,0.16,0.102,0.062,0.055,0.046,0.002,0.004,0.002,0.004,0.002,0.003,0,0.002,0,0,0,0.001,99.24,117.46,132.97,133.64,134.59,135.37,135.83,135.19,133.7,127.61,121.58,121.95,121.84,119.62,116.28,110.41,105.04,98.6,75.62,74.47,99.9
2022-08-07T21:54:39.000Z,23.3627,-154.6238,30,25.7,54.25,35.32,1023.5,0.173,209.51,1719.54,12.17,0.01,19.15,30.78,44.83,44.73,32.41,25.42,18.69,17.21,15.34,0.38,0,0,0,0,0.07,0,0,0,0,0,0,0.134,0.198,0.289,0.285,0.156,0.1,0.06,0.053,0.045,0.003,0.004,0.002,0.002,0.003,0.003,0,0,0,0,0.001,0,99.68,117.14,132.53,132.97,134.02,135.08,135.7,135.28,133.35,127.41,121.59,121.61,121.1,120.05,116.25,109.96,105.3,98.33,74.76,74.7,99.24
2022-08-07T21:54:43.000Z,23.3627,-154.6238,31,25.7,54.25,35.32,1023.51,0.157,206.59,1717.82,12,0.11,18.45,30.21,44.83,44.74,32.14,25.11,18.39,16.84,15.02,0.35,0.04,0.09,0,0.05,0.03,0,0,0,0,0,0,0.125,0.188,0.279,0.275,0.149,0.094,0.058,0.05,0.043,0.002,0.002,0.002,0.001,0.003,0.003,0,0,0,0,0,0,98.9,117.27,132.51,133.29,134.44,135.31,135.56,134.75,133.33,127.5,121.12,121.65,121.82,119.27,115.91,110.28,104.65,98.25,75.7,74.31,99.92
2022-08-07T21:54:46.000Z,23.3627,-154.6238,32,25.69,54.24,35.32,1023.51,0.177,184.46,1718.87,10.71,0.09,16.33,27.05,40.6,40.52,28.76,22.26,16.1,14.71,13.09,0.32,0,0,0,0,0,0,0,0,0,0,0,0.113,0.171,0.258,0.255,0.137,0.086,0.051,0.046,0.039,0.002,0.001,0,0.004,0.003,0.003,0.001,0,0,0,0,0,99.4,117.56,132.29,133.04,134.3,135.51,135.96,135.04,133.16,127.82,121.04,121.35,121.41,119.63,115.81,110.35,105.11,98.03,75.59,74.87,99.94
2022-08-07T21:54:49.000Z,23.3627,-154.6238,33,25.69,54.24,35.32,1023.51,0.197,167.6,1715.95,9.73,0.08,14.72,24.67,37.29,37.22,26.2,20.07,14.35,13.1,11.64,0.34,0,0,0,0,0,0.05,0,0,0,0,0,0.105,0.161,0.247,0.244,0.13,0.081,0.048,0.043,0.036,0.001,0.001,0,0.005,0.003,0.003,0.001,0,0,0.003,0,0,98.78,116.78,132.86,133.47,134.29,134.89,135.08,134.58,133.61,126.94,121.25,121.93,121.84,118.95,116.14,109.89,104.29,98.41,75.53,73.85,99.77
2022-08-07T21:54:51.000Z,23.3627,-154.6238,34,25.64,54.17,35.31,1023.53,0.218,154.97,1717.46,9,0.12,13.55,22.8,34.85,34.78,24.3,18.52,13.08,11.96,10.58,0.3,0,0,0,0,0.03,0,0,0,0,0,0,0.093,0.147,0.23,0.227,0.119,0.073,0.044,0.039,0.033,0.001,0,0.001,0.004,0.004,0.003,0,0.001,0,0,0,0,100.03,117.02,132.32,132.65,133.62,134.83,135.63,135.34,133.07,127.22,121.46,121.25,120.75,120.19,116.05,109.79,105.67,98.09,74.76,75.04,99.03
2022-08-07T21:54:54.000Z,23.3627,-154.6238,35,25.51,54.05,35.32,1023.58,0.229,138.1,1721.16,8.02,0.07,11.9,20.34,31.63,31.52,21.69,16.35,11.42,10.37,9.13,0.18,0,0,0,0,0,0,0,0,0.07,0,0,0.082,0.133,0.211,0.209,0.107,0.065,0.039,0.034,0.029,0,0,0.001,0.003,0.004,0.004,0.001,0.001,0,0,0,0,100.33,117.02,132.91,133.08,133.78,134.98,135.76,135.73,133.47,127.22,122.1,121.84,120.62,120.55,116.86,109.66,105.83,98.7,74.29,74.87,98.75
2022-08-07T21:54:56.000Z,23.3627,-154.6238,36,25.44,53.99,35.33,1023.61,0.242,128.23,1720.04,7.45,0.04,10.84,18.8,29.76,29.68,20.2,15.12,10.46,9.49,8.28,0.18,0,0,0,0,0,0,0,0,0.14,0,0,0.079,0.129,0.208,0.205,0.105,0.064,0.038,0.032,0.029,0.001,0,0.003,0.002,0.003,0.003,0,0.002,0,0,0.001,0,99.5,116.96,133.07,133.49,134.17,134.92,135.51,135.2,133.66,127.31,121.6,121.82,121.29,119.8,116.4,109.97,105.17,98.54,75.15,74.7,99.38
2022-08-07T21:54:59.000Z,23.3627,-154.6238,37,25.42,53.98,35.34,1023.63,0.256,123.19,1721.52,7.15,0.09,10.19,17.97,28.74,28.71,19.53,14.54,10.06,9.1,8.01,0.25,0,0,0,0,0,0.06,0,0,0.09,0,0,0.074,0.121,0.198,0.195,0.099,0.06,0.035,0.031,0.026,0,0,0.001,0.002,0.004,0.003,0,0.001,0,0,0,0,99.31,116.37,133.98,134.29,134.42,134.64,134.92,135.17,134.43,126.57,122.38,122.8,121.55,119.39,117.13,109.56,104.62,99.75,75.09,73.79,99.13
2022-08-07T21:55:00.000Z,23.3627,-154.6238,38,25.4,53.96,35.34,1023.64,0.259,112.93,1722.68,6.56,-0.03,9.22,16.4,26.73,26.63,18,13.29,9.09,8.21,7.17,0.13,0,0,0,0,0,0,0,0,0,0,0,0.07,0.115,0.19,0.187,0.094,0.056,0.033,0.028,0.025,0,0,0.002,0.001,0.003,0.002,0,0.001,0,0,0.001,0,100.05,116.97,133.24,133.51,134.13,135.01,135.58,135.68,133.94,127.15,122.08,121.93,121.02,120.3,116.88,109.78,105.59,98.99,74.52,74.74,99.04
2022-08-07T21:55:02.000Z,23.3627,-154.6238,39,25.31,53.89,35.36,1023.69,0.26,116.29,1720.51,6.75,0.14,9.15,16.65,28.02,27.95,18.7,13.75,9.31,8.39,7.3,0.14,0,0,0,0,0,0,0,0,0,0,0,0.066,0.111,0.184,0.182,0.091,0.054,0.031,0.027,0.024,0.001,0.001,0.003,0.001,0.002,0.001,0,0.002,0,0,0,0,99,116.77,133.36,133.91,134.45,134.95,135.32,135.08,134.1,126.92,122.07,122.37,121.46,119.59,116.82,109.64,104.73,99.35,74.87,73.92,99.01
2022-08-07T21:55:04.000Z,23.3627,-154.6238,40,25.21,53.81,35.37,1023.73,0.27,101.3,1720.97,5.88,0.02,7.88,14.44,24.58,24.55,16.31,11.91,8.01,7.19,6.25,0.18,0,0.03,0.04,0.03,0,0.02,0,0.02,0,0,0,0.065,0.109,0.182,0.18,0.09,0.052,0.03,0.026,0.023,0.001,0.001,0.002,0.002,0.003,0.001,0,0.001,0,0,0,0,98.47,116.66,133.83,134.44,134.79,135.01,135.02,134.85,134.47,126.8,122.19,123,122.21,118.93,116.89,109.82,104.15,99.54,75.23,73.31,99.45
2022-08-07T21:55:06.000Z,23.3627,-154.6238,41,25.16,53.77,35.39,1023.77,0.232,99.75,1722.4,5.79,0.04,7.6,14.1,24.41,24.4,16.16,11.77,7.87,7.06,6.1,0.14,0.05,0.02,0.03,0.01,0.03,0,0,0,0,0,0,0.059,0.099,0.166,0.163,0.08,0.046,0.026,0.022,0.02,0.002,0,0.001,0.002,0.002,0.002,0,0.001,0,0.001,0,0,99,117.18,133.36,134.04,134.78,135.46,135.66,135.15,133.99,127.75,121.66,122.03,121.84,119.68,116.18,110.42,105.4,98.47,75.49,74.9,99.91
2022-08-07T21:55:08.000Z,23.3627,-154.6238,42,25.09,53.71,35.39,1023.79,0.262,95.24,1720.07,5.53,0.07,7.12,13.43,23.6,23.58,15.5,11.21,7.42,6.63,5.72,0.14,0.03,0,0.03,0,0,0,0,0,0,0,0,0.056,0.096,0.162,0.159,0.077,0.045,0.025,0.021,0.019,0.002,0.001,0.002,0.002,0.002,0.002,0,0,0,0,0,0,99.8,117.62,132.19,132.83,134.18,135.6,136.15,135.27,133.04,128.1,121.04,121,121.11,120.2,115.81,110.48,105.59,97.68,75.34,75.5,99.91
2022-08-07T21:55:10.000Z,23.3627,-154.6238,43,25.03,53.65,35.4,1023.82,0.24,88.5,1719.79,5.14,0.07,6.56,12.49,22.21,22.19,14.4,10.36,6.79,6.04,5.2,0.12,0.02,0,0,0,0,0,0,0,0,0,0,0.055,0.093,0.156,0.154,0.074,0.043,0.024,0.02,0.017,0.001,0.001,0,0.003,0.001,0.002,0.001,0,0,0.001,0,0,99.61,117.32,132.54,133.17,134.2,135.32,135.86,135.17,133.44,127.64,121.27,121.76,121.82,119.38,115.96,110.3,104.67,98.38,75.97,74.53,100.15
2022-08-07T21:55:13.000Z,23.3627,-154.6238,44,24.99,53.61,35.4,1023.84,0.243,82.47,1722.01,4.79,0.06,6.08,11.6,20.92,20.88,13.44,9.58,6.22,5.54,4.75,0.09,0,0,0,0,0.02,0,0,0,0,0,0,0.052,0.088,0.15,0.148,0.07,0.04,0.022,0.019,0.016,0.001,0.001,0,0.002,0.002,0.002,0.001,0,0,0.001,0,0.002,98.68,117.28,133.37,134.19,134.89,135.45,135.5,135,134.18,127.36,121.83,122.54,122.2,119.31,116.57,110.12,104.45,99.27,75.53,73.88,99.74
2022-08-07T21:55:15.000Z,23.3627,-154.6238,45,24.96,53.58,35.4,1023.85,0.252,77.61,1723.22,4.51,0.03,5.66,10.92,19.87,19.84,12.71,8.96,5.76,5.11,4.38,0.1,0.02,0,0,0,0.01,0,0,0.01,0,0,0,0.049,0.083,0.144,0.141,0.067,0.037,0.02,0.018,0.014,0.001,0.002,0,0.003,0.001,0.002,0.001,0,0,0.002,0,0.002,99.05,118.11,132.59,133.53,134.97,135.98,136.23,135.22,133.54,128.24,120.95,121.53,122.16,119.68,115.91,110.9,105.03,98.2,76.19,74.88,100.53
2022-08-07T21:55:18.000Z,23.3627,-154.6238,46,24.95,53.57,35.41,1023.86,0.249,75.41,1722.5,4.38,0.07,5.37,10.58,19.58,19.56,12.35,8.65,5.47,4.86,4.14,0.12,0,0,0,0,0,0,0,0,0,0,0,0.046,0.079,0.137,0.135,0.063,0.035,0.019,0.017,0.013,0,0.002,0.001,0.003,0.002,0.002,0.001,0,0,0.002,0,0.002,99.72,117.27,133.05,133.56,134.28,135.22,135.82,135.5,133.61,127.42,121.74,121.84,121.49,120.07,116.47,110.28,105.39,98.49,75.45,74.85,99.71
2022-08-07T21:55:20.000Z,23.3627,-154.6238,47,24.92,53.54,35.4,1023.88,0.304,70.48,1720.86,4.09,0.08,4.96,9.89,18.45,18.43,11.54,7.99,5.02,4.44,3.76,0.14,0,0,0,0,0,0,0,0.03,0,0.03,0,0.044,0.076,0.134,0.132,0.061,0.033,0.018,0.016,0.013,0,0.002,0.001,0.002,0.002,0.002,0.001,0,0,0.002,0,0.001,99.63,117.52,132.51,133.17,134.36,135.43,135.95,135.28,133.37,127.74,121.24,121.51,121.58,119.87,116.18,110.46,105.23,98.18,75.81,74.87,99.87
2022-08-07T21:55:23.000Z,23.3627,-154.6238,48,24.86,53.48,35.4,1023.89,0.271,64.94,1719.09,3.77,0.02,4.64,9.12,17.09,17.07,10.62,7.32,4.6,4.03,3.42,0.09,0,0,0,0,0,0,0,0,0,0,0.01,0.044,0.076,0.135,0.133,0.061,0.033,0.018,0.016,0.013,0,0.002,0.001,0.002,0.002,0.002,0.001,0,0,0.002,0,0.001,100.1,117.07,132.49,132.83,133.85,134.94,135.72,135.36,133.17,127.5,121.12,121.09,121.13,120.13,115.97,110.2,105.6,97.82,75.46,75.25,99.65
2022-08-07T21:55:25.000Z,23.3627,-154.6238,49,24.75,53.35,35.4,1023.93,0.251,63.46,1720.16,3.68,0.05,4.48,8.88,16.91,16.89,10.41,7.11,4.39,3.86,3.24,0.1,0.03,0,0,0,0,0.03,0,0,0.02,0,0,0.041,0.073,0.129,0.127,0.057,0.031,0.017,0.015,0.012,0,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.001,0,99.23,116.72,133.43,133.81,134.31,134.84,135.18,135.11,133.95,126.95,121.89,122.21,121.54,119.58,116.59,109.91,104.92,98.8,75,74.16,99.31
2022-08-07T21:55:27.000Z,23.3627,-154.6238,50,24.67,53.28,35.4,1023.96,0.225,60.33,1718.03,3.5,0.05,4.17,8.41,16.26,16.25,9.93,6.72,4.1,3.61,3.02,0.08,0.04,0,0,0,0,0,0,0,0.03,0,0,0.037,0.067,0.12,0.118,0.052,0.028,0.015,0.013,0.011,0,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,99.32,117.54,132.1,132.85,134.23,135.41,135.83,134.93,133.02,127.94,120.82,121.06,121.64,119.55,115.59,110.49,105.11,97.85,75.85,74.97,100.02
2022-08-07T21:55:29.000Z,23.3627,-154.6238,51,24.64,53.25,35.4,1023.98,0.242,57.46,1720.19,3.34,0.03,3.91,8,15.66,15.64,9.47,6.37,3.87,3.35,2.84,0.05,0,0,0,0,0,0,0,0,0,0,0,0.034,0.063,0.113,0.112,0.048,0.026,0.014,0.012,0.01,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,99.87,117.86,132.08,132.78,134.06,135.47,136.21,135.36,133.03,128.13,120.99,121.02,121.41,120.02,115.66,110.61,105.66,97.86,75.95,75.6,100.25
2022-08-07T21:55:31.000Z,23.3627,-154.6238,52,24.56,53.14,35.39,1024,0.34,55.72,1722.32,3.24,0.05,3.74,7.73,15.3,15.29,9.17,6.14,3.71,3.21,2.72,0.08,0,0,0,0,0,0,0,0,0.02,0,0,0.033,0.061,0.111,0.109,0.046,0.024,0.013,0.011,0.01,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,100.06,117.23,132.78,133.14,134.05,135.29,135.9,135.66,133.44,127.57,121.91,121.57,120.68,120.58,116.5,109.99,105.91,98.56,74.55,75.12,99
2022-08-07T21:55:34.000Z,23.3627,-154.6238,53,24.34,52.9,35.38,1024.06,0.282,52.59,1716.52,3.05,0.05,3.53,7.29,14.53,14.51,8.67,5.77,3.48,2.99,2.52,0.07,0,0,0,0,0,0,0,0,0,0,0,0.032,0.06,0.109,0.107,0.045,0.024,0.013,0.011,0.009,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,98.15,117.18,132.72,133.67,134.64,135.42,135.37,134.34,133.55,127.4,120.98,121.86,122.27,118.61,115.76,110.28,104,98.41,76.2,73.79,100.1
2022-08-07T21:55:36.000Z,23.3627,-154.6238,54,24.11,52.68,35.39,1024.14,0.212,50.29,1720.06,2.92,0.12,3.32,6.94,14.09,14.07,8.32,5.45,3.22,2.78,2.31,0.06,0,0,0,0,0,0,0,0,0,0,0,0.032,0.058,0.107,0.105,0.044,0.023,0.012,0.011,0.009,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,99.07,116.6,133.48,133.96,134.35,134.85,135.11,134.96,134.02,126.89,121.92,122.5,121.81,119.18,116.69,109.83,104.48,99.24,75.25,73.73,99.46
2022-08-07T21:55:38.000Z,23.3627,-154.6238,55,24.08,52.65,35.39,1024.15,0.238,44.9,1725.74,2.61,0.01,2.94,6.2,12.69,12.68,7.43,4.83,2.78,2.42,2.01,0.04,0,0,0,0,0,0,0,0,0,0,0,0.029,0.054,0.099,0.098,0.04,0.021,0.011,0.01,0.008,0,0,0,0,0.001,0.001,0,0,0,0,0,0,99.85,117.74,132.93,133.52,134.68,135.79,136.24,135.69,133.82,128.07,121.69,121.94,121.86,120.01,116.42,110.72,105.42,98.64,75.94,75.09,100.29
2022-08-07T21:55:40.000Z,23.3627,-154.6238,56,24.06,52.63,35.4,1024.17,0.217,44.28,1726.34,2.57,0.06,2.87,6.1,12.65,12.63,7.33,4.73,2.71,2.34,1.93,0.03,0,0,0,0,0,0,0,0,0,0,0,0.026,0.05,0.093,0.092,0.037,0.019,0.01,0.009,0.007,0,0,0,0.001,0.001,0,0,0,0,0.001,0,0,99.19,117.62,133.45,134.28,135.18,135.88,136.07,135.47,134.26,127.88,121.88,122.45,122.29,119.85,116.63,110.65,105.2,99.03,75.77,74.56,99.95
2022-08-07T21:55:42.000Z,23.3627,-154.6238,57,24.02,52.62,35.41,1024.19,0.19,41.6,1724.79,2.42,0.06,2.72,5.74,11.92,11.9,6.85,4.39,2.52,2.17,1.78,0.03,0,0,0,0,0,0,0,0,0.01,0,0,0.026,0.049,0.093,0.091,0.037,0.018,0.009,0.008,0.007,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0,99.32,117.71,132.91,133.64,134.91,135.85,136.12,135.38,133.81,128.15,121.36,121.86,122.17,119.82,116.24,110.85,105.05,98.37,76.32,74.96,100.55
2022-08-07T21:55:44.000Z,23.3627,-154.6238,58,23.98,52.56,35.4,1024.2,0.204,39.27,1722.94,2.28,0.01,2.53,5.4,11.34,11.32,6.47,4.11,2.34,2.02,1.66,0.04,0,0,0,0.01,0,0,0,0.01,0,0,0,0.024,0.047,0.088,0.087,0.035,0.017,0.008,0.008,0.006,0.001,0,0,0.001,0.001,0,0,0,0,0,0,0.001,99.38,117.82,132.69,133.47,134.67,135.73,136.03,135.16,133.61,128.05,121.17,121.79,122.2,119.53,116.16,110.66,104.93,98.46,76.25,74.65,100.52
2022-08-07T21:55:46.000Z,23.3627,-154.6238,59,23.91,52.5,35.41,1024.24,0.21,39,1724.04,2.26,0.09,2.46,5.33,11.4,11.38,6.43,4.04,2.26,1.95,1.6,0.05,0,0,0,0.01,0,0,0,0,0.02,0.01,0,0.024,0.045,0.086,0.085,0.034,0.017,0.008,0.008,0.006,0,0,0,0.001,0.001,0,0,0,0,0,0,0,99.82,118.02,132.5,133.22,134.57,135.97,136.48,135.56,133.39,128.49,121.09,121.29,121.82,120.3,115.95,110.87,105.71,97.97,75.81,75.59,100.35
2022-08-07T21:55:48.000Z,23.3627,-154.6238,60,23.89,52.48,35.41,1024.25,0.2,35.61,1726.25,2.07,0.08,2.23,4.87,10.49,10.48,5.87,3.65,2.03,1.74,1.42,0.04,0,0,0,0,0,0,0,0,0,0,0,0.023,0.044,0.085,0.084,0.033,0.016,0.008,0.008,0.006,0,0,0,0.001,0.001,0,0,0,0,0,0,0,100.45,117.37,133.17,133.48,134.31,135.46,136.16,135.96,133.8,127.96,122,121.75,121.21,120.78,116.61,110.38,106.16,98.5,75.07,75.48,99.53
2022-08-07T21:55:50.000Z,23.3627,-154.6238,61,23.88,52.45,35.4,1024.25,0.197,32.74,1721.12,1.9,0,2.05,4.49,9.69,9.68,5.37,3.33,1.84,1.57,1.27,0.04,0,0.01,0,0,0,0.02,0,0,0,0,0,0.022,0.044,0.084,0.083,0.032,0.015,0.008,0.007,0.006,0,0,0,0.001,0.001,0,0,0,0,0,0,0,99.14,117.17,133.29,133.84,134.45,135.29,135.49,135.08,133.89,127.29,121.81,122.24,121.78,119.56,116.54,110.16,104.79,99.01,75.25,74.2,99.46
2022-08-07T21:55:52.000Z,23.3627,-154.6238,62,23.84,52.41,35.4,1024.26,0.237,32.5,1712.03,1.89,0.1,2.01,4.44,9.71,9.7,5.34,3.29,1.81,1.54,1.24,0.05,0,0,0,0,0,0.03,0,0,0,0,0,0.021,0.041,0.08,0.079,0.031,0.014,0.008,0.007,0.005,0,0,0,0.001,0.001,0,0,0,0,0,0,0,98.44,117.38,131.68,132.62,134,135.17,135.47,134.24,132.57,127.67,120.06,120.56,121.5,118.91,114.96,110.29,104.53,97.32,75.84,74.68,100.02
2022-08-07T21:55:54.000Z,23.3627,-154.6238,63,23.74,52.31,35.4,1024.29,0.204,29.43,1711.98,1.71,0.06,1.82,4.02,8.88,8.87,4.83,2.93,1.58,1.34,1.08,0.03,0,0.02,0,0,0,0,0,0,0,0.03,0,0.019,0.038,0.074,0.073,0.028,0.013,0.007,0.006,0.005,0,0,0,0.001,0,0,0,0,0,0,0,0,99.54,116.6,132.06,132.39,133.2,134.36,135.12,134.8,132.71,126.93,120.92,120.88,120.37,119.73,115.65,109.52,105.26,97.62,74.72,74.95,98.96
2022-08-07T21:55:56.000Z,23.3627,-154.6238,64,23.71,52.27,35.4,1024.31,0.2,27.96,1719.94,1.62,0.03,1.74,3.81,8.5,8.49,4.6,2.76,1.47,1.25,1,0.03,0,0,0,0,0,0,0,0,0,0.03,0,0.018,0.035,0.069,0.068,0.025,0.011,0.006,0.005,0.005,0,0,0,0,0,0,0,0,0,0,0,0,98.99,117.31,132.91,133.66,134.59,135.26,135.57,134.94,133.76,127.3,121.58,122.15,121.72,119.43,116.32,110.13,104.74,98.65,75.52,74.21,99.39
2022-08-07T21:55:58.000Z,23.3627,-154.6238,65,23.66,52.21,35.39,1024.32,0.188,27.25,1723.51,1.58,0.03,1.66,3.7,8.37,8.35,4.48,2.66,1.4,1.19,0.95,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0.017,0.034,0.067,0.066,0.025,0.011,0.006,0.005,0.004,0,0,0,0,0,0,0,0,0,0,0,0,99.65,118.01,132.36,133.14,134.69,135.94,136.43,135.38,133.45,128.36,121.02,121.39,122.18,119.84,115.8,110.97,105.38,97.99,76.33,75.25,100.56
2022-08-07T21:56:00.000Z,23.3627,-154.6238,66,23.63,52.19,35.4,1024.34,0.192,26.43,1725.25,1.53,0.07,1.61,3.59,8.14,8.12,4.34,2.57,1.35,1.13,0.91,0.03,0,0,0,0,0,0,0,0,0,0,0,0.017,0.034,0.065,0.064,0.024,0.011,0.006,0.005,0.005,0,0,0.001,0,0,0,0,0,0,0,0,0,99.85,118.24,132.26,133.09,134.63,136.2,136.78,135.6,133.29,128.8,120.87,121.05,121.91,120.25,115.71,111.25,105.86,97.81,76.23,75.89,100.76
2022-08-07T21:56:02.000Z,23.3627,-154.6238,67,23.6,52.16,35.4,1024.36,0.187,24.71,1724.53,1.44,0.05,1.48,3.35,7.69,7.67,4.04,2.37,1.23,1.03,0.83,0.03,0,0,0,0,0,0,0,0,0.01,0,0,0.016,0.033,0.064,0.063,0.023,0.011,0.005,0.005,0.004,0,0,0.001,0,0,0.001,0,0,0,0,0,0,100.42,118.1,132.15,132.76,134.18,135.94,136.74,135.83,133.09,128.78,121.04,120.9,121.57,120.6,115.83,110.96,106.19,97.69,76.02,75.96,100.52
2022-08-07T21:56:04.000Z,23.3627,-154.6238,68,23.55,52.1,35.39,1024.37,0.195,23.55,1723.33,1.37,0.11,1.41,3.19,7.39,7.37,3.84,2.24,1.15,0.96,0.76,0.01,0.01,0,0,0,0,0,0,0,0.02,0,0,0.016,0.032,0.062,0.061,0.022,0.01,0.005,0.005,0.004,0,0.001,0,0,0,0.001,0,0,0,0,0,0,99.62,118.09,132.34,133.12,134.54,136.01,136.57,135.54,133.25,128.59,120.85,120.99,121.81,120.21,115.64,111.09,105.93,97.58,76.22,75.89,100.61
