,Unnamed: 0,time,licor_par,cruise,pop,n_per_uL,c_per_uL,lat,lon,temp,salinity,par,diam_med,hour,round_lat,round_lon,scalar,chla_eco,sat_par,sun_zen_angle,new_sun_zen,transmission
34,34,2021-11-21 18:00:00+00:00,1010.4043333333334,TN397_740,prochloro,274.5573638,10.18685417,26.88214429,-126.9787216,20.5107016,33.75654237,1917.21645,0.037102826,18,27.0,-127.0,7.2885294,0.044425676251158,1225.97683065,57.14790617681464,57.14790617681464,0.5827041673160234
35,35,2021-11-21 19:00:00+00:00,1205.8578333333332,TN397_740,prochloro,267.4594871,10.25460547,26.78161142,-127.1469207,20.61610642,33.75428783,2210.0003,0.03834078,19,27.0,-127.0,6.6330214,0.0428302150974026,1383.1544446500002,50.35809263145753,50.35809263145753,0.586598029346019
36,36,2021-11-21 20:00:00+00:00,1264.4858333333332,TN397_740,prochloro,247.6486138,9.461923128,26.6644275,-127.3394729,20.67272167,33.80794625,2304.57215,0.038207051,20,26.5,-127.5,7.1709414,0.0371453490158526,1444.96673805,46.735216505357286,46.735216505357286,0.5917859545994054
37,37,2021-11-21 21:00:00+00:00,1182.2753333333335,TN397_740,prochloro,235.4133818,8.880526369,26.54121583,-127.5422421,20.63135458,33.78702042,2283.2267,0.037723116,21,26.5,-127.5,6.307486,0.0377069293230488,1431.5831409000002,47.788084878180506,47.788084878180506,0.5881873818370777
38,38,2021-11-21 22:00:00+00:00,818.1854999999999,TN397_740,prochloro,234.6945916,9.101806057,26.41688878,-127.7433985,20.60232558,33.73161067,1860.38085,0.03878149,22,26.5,-127.5,5.5544696,0.0521321078295921,1177.2625986,52.96964205988908,52.96964205988908,0.5807168525828501
39,39,2021-11-21 23:00:00+00:00,336.07416666666666,TN397_740,prochloro,269.2468953,11.62913795,26.29439167,-127.9497034,20.58402783,33.69239892,1718.8919,0.043191354,23,26.5,-128.0,5.551913,0.0619588120587311,1102.14157185,60.92081898628047,60.92081898628047,0.5746057768544484
40,40,2021-11-22 03:00:00+00:00,-1.5526187633333337,TN397_740,prochloro,246.7446055,12.9560253,25.81643289,-128.7402105,21.15825702,34.41841798,0.017,0.052507836,3,26.0,-128.5,4.980873,0.1104618936525659,0.0107327647058823,107.27740702274492,72.72259297725508,0.5620626552978363
41,41,2021-11-22 07:00:00+00:00,-0.82414764795,TN397_740,prochloro,174.6958329,6.396236899,25.33823917,-129.5209883,21.30029917,34.46228292,0.0185,0.036613563,7,25.5,-129.5,4.6358013,0.0934599041009053,0.0115994999999999,159.93087246753623,20.069127532463767,0.6031732207789313
42,42,2021-11-22 08:00:00+00:00,-1.2469903220166667,TN397_740,prochloro,264.6313636,9.181085625,25.21777583,-129.721385,21.39548417,34.46566125,0.026052632,0.034693868,8,25.0,-129.5,5.239075,0.1004249619182546,0.0163349999999999,172.64896076851926,7.35103923148074,0.6113238312454646
43,43,2021-11-22 09:00:00+00:00,-1.2685313511666665,TN397_740,prochloro,251.2274352,8.166531841,25.09508497,-129.9233994,21.41015439,34.49199683,0.02615,0.032506529,9,25.0,-130.0,5.4254313,0.1099084695593781,0.01639605,170.83462682130127,9.16537317869873,0.6106254420454449
44,44,2021-11-22 10:00:00+00:00,-1.1666007476666669,TN397_740,prochloro,255.4400517,7.822984005,24.971625,-130.1251321,21.44948042,34.49408833,0.0258,0.030625518,10,25.0,-130.0,5.1806684,0.1119561300232328,0.0161766,157.84689378447146,22.15310621552854,0.6034028835181349
45,45,2021-11-22 11:00:00+00:00,-0.7819509964333332,TN397_740,prochloro,245.3258558,7.45817096,24.84624887,-130.3259457,21.49965923,34.5308678,0.0279,0.03040108,11,25.0,-130.5,5.437835,0.107189183436774,0.0174933,144.74266166329414,35.25733833670586,0.5952621228101787
46,46,2021-11-22 12:00:00+00:00,-0.7279836679503882,TN397_740,prochloro,274.5511133,8.354840825,24.72198458,-130.522675,21.61049458,34.5840625,0.02645,0.030430912,12,24.5,-130.5,5.710819,0.111453489835692,0.0166782,131.12264054692537,48.87735945307463,0.5847991611197675
47,47,2021-11-22 13:00:00+00:00,-1.5089431035166667,TN397_740,prochloro,260.3575782,7.720067458,24.60173917,-130.7214371,21.56999,34.56677708,0.02595,0.029651787,13,24.5,-130.5,5.432826,0.1007460575929379,0.01627065,117.629951978132,62.370048021868,0.5726420098311524
48,48,2021-11-22 15:00:00+00:00,53.468405,TN397_740,prochloro,136.3287316,4.13523073,24.35801561,-131.111469,21.61566671,34.67284504,115.1332632,0.03033279,15,24.5,-131.0,6.1609254,0.0934131352580965,78.29665635,91.711779934417,88.288220065583,0.5714776015072225
49,49,2021-11-22 16:00:00+00:00,395.7701666666666,TN397_740,prochloro,236.9469906,7.143189468,24.2400925,-131.3045712,21.66165625,34.71145458,1190.48325,0.030146783,16,24.0,-131.5,6.690872,0.082040508003039,784.32216885,79.58095611716784,79.58095611716784,0.5664116612686712
50,50,2021-11-22 17:00:00+00:00,827.6996666666668,TN397_740,prochloro,265.6168567,8.803432643,24.1191625,-131.5011846,21.77525708,34.79537833,1962.05225,0.033143351,17,24.0,-131.5,6.6769333,0.0618039935497503,1223.8557837,67.99322676459217,67.99322676459217,0.5723116530065795
51,51,2021-11-22 18:00:00+00:00,1050.636166666667,TN397_740,prochloro,266.7394378,8.858454072,23.99696442,-131.699013,21.75546349,34.75704631,2077.147,0.03321014,18,24.0,-131.5,6.67508,0.0518050737148918,1331.35515315,57.72129937240551,57.72129937240551,0.5803195051822372
52,52,2021-11-22 19:00:00+00:00,1310.321,TN397_740,prochloro,252.3704769,8.672748725,23.87351292,-131.8990557,21.45243775,34.55673929,2304.2469,0.034365148,19,24.0,-132.0,5.9622498,0.042579524242966,1354.1422455,49.86656413859119,49.86656413859119,0.5845072565642011
53,53,2021-11-22 20:00:00+00:00,1358.5633333333333,TN397_740,prochloro,251.4804977,8.892319966,23.75315167,-132.0940879,21.38726875,34.50756792,2310.8333,0.035359879,20,24.0,-132.0,5.9545655,0.0410311596964338,1503.8614139999995,45.06614359453348,45.06614359453348,0.5890959399330686
54,54,2021-11-22 21:00:00+00:00,1028.34,TN397_740,prochloro,266.0555734,9.48466276,23.6305825,-132.2881962,21.61676667,34.5819975,1863.14735,0.035649179,21,23.5,-132.5,5.5158925,0.0584865402564187,1142.52124965,44.17670192297396,44.17670192297396,0.5886981490371157
55,55,2021-11-22 22:00:00+00:00,748.0733333333334,TN397_740,prochloro,256.7787147,9.138182322,23.51776484,-132.4753484,21.65966516,34.57731272,1606.21675,0.035587772,22,23.5,-132.5,5.9876695,0.0589989650631576,986.96073135,48.31761054161219,48.31761054161219,0.5865165603407674
56,56,2021-11-22 23:00:00+00:00,576.3948333333334,TN397_740,prochloro,253.4145627,9.301703276,23.40538475,-132.6539041,21.63520208,34.59747,1435.23895,0.03670548,23,23.5,-132.5,6.373572,0.062534332035803,973.72908765,56.07112806490391,56.07112806490391,0.5808913209315897
57,57,2021-11-23 01:00:00+00:00,70.99318333333333,TN397_740,prochloro,296.9650675,12.3802611,23.16424208,-133.0385442,22.15904583,34.894845,352.581,0.041689284,1,23.0,-133.0,7.6882324,0.08339053355398,221.068287,77.03763582989689,77.03763582989689,0.5737589036242513
58,58,2021-11-23 02:00:00+00:00,2.1376157428305085,TN397_740,prochloro,315.3447106,13.85927781,23.03961417,-133.2379404,22.34023875,34.97701958,4.9408,0.043949612,2,23.0,-133.0,7.724235,0.0921739953953753,3.0978816,89.13260904558965,89.13260904558965,0.5774549265403832
59,59,2021-11-23 03:00:00+00:00,-0.0008782590196078,TN397_740,prochloro,316.194897,14.09070172,22.91503744,-133.436749,22.56288339,34.98106387,0.01795,0.044563343,3,23.0,-133.5,7.587964,0.0963907780135202,0.0113486999999999,102.0897277270546,77.9102722729454,0.5727197386513294
60,60,2021-11-23 04:00:00+00:00,-0.0008873546666666,TN397_740,prochloro,287.9849746,11.39222058,22.79466458,-133.6299133,23.21490333,34.94734292,0.0228,0.039558385,4,23.0,-133.5,7.2094016,0.0803001061784918,0.01395075,115.4498788422779,64.5501211577221,0.5772353373476085
61,61,2021-11-23 05:00:00+00:00,-0.0007059083333333,TN397_740,prochloro,297.0452827,11.97313337,22.67204667,-133.8225267,23.48913375,34.89452875,0.01875,0.040307435,5,22.5,-134.0,7.10407,0.0936632039237358,0.0112233,128.50412659652727,51.49587340347273,0.5876222715603554
62,62,2021-11-23 06:00:00+00:00,-0.0004682907666666,TN397_740,prochloro,295.036585,11.26256345,22.54920109,-134.0207743,23.56283465,34.89761083,0.02055,0.038173447,6,22.5,-134.0,6.8886228,0.0837572177822177,0.0124146,142.26620093775787,37.73379906224213,0.5980070694810173
63,63,2021-11-23 07:00:00+00:00,-0.0007330457,TN397_740,prochloro,299.2789143,10.87765059,22.42620933,-134.2196449,23.6053165,34.88940217,0.0177,0.036346198,7,22.5,-134.0,6.6586432,0.0970551988346346,0.0108471,156.10946123481403,23.89053876518597,0.6075506164323695
64,64,2021-11-23 08:00:00+00:00,0.0100635091999999,TN397_740,prochloro,286.0677365,9.960586382,22.30351875,-134.4168483,23.32673125,34.92560583,0.01735,0.034818979,8,22.5,-134.5,6.9465284,0.0801132671154192,0.0107216999999999,169.46110041930717,10.538899580692828,0.6143121756130958
65,65,2021-11-23 09:00:00+00:00,0.0638427335666666,TN397_740,prochloro,243.2717415,7.718429052,22.17993442,-134.6094041,23.23162728,34.95233856,0.01805,0.031727602,9,22.0,-134.5,6.8797326,0.0796687532304992,0.01131735,176.03672176420935,3.9632782357906535,0.6163153397166565
66,66,2021-11-23 10:00:00+00:00,0.0103070856833333,TN397_740,prochloro,252.0085788,7.661078099,22.05904811,-134.8053948,23.48453779,34.92797365,0.02045,0.030400069,10,22.0,-135.0,7.036498,0.0858405680304192,0.0126967499999999,162.78883798491995,17.21116201508005,0.6098475253254332
67,67,2021-11-23 11:00:00+00:00,0.0210080362,TN397_740,prochloro,204.0991572,5.615138675,21.9362745,-134.9983275,23.6473975,34.90374117,0.02375,0.027511817,11,22.0,-135.0,6.9581957,0.0817663490627423,0.01464045,148.89020965128714,31.109790348712863,0.6033502981395402
68,68,2021-11-23 12:00:00+00:00,-0.000888933,TN397_740,prochloro,215.530326,5.895053739,21.81264708,-135.1927367,23.68153208,34.89286917,0.0224,0.027351389,12,22.0,-135.0,6.68354,0.0856515241428199,0.0142956,135.0493824556414,44.95061754435861,0.5914595154098733
69,69,2021-11-23 13:00:00+00:00,0.0864616949999999,TN397_740,prochloro,220.8210276,5.895979474,21.74131842,-135.3110298,23.70219619,34.88829231,0.022368421,0.026700263,13,21.5,-135.5,6.46161,0.0878721017924631,0.01457775,121.6852637502013,58.3147362497987,0.5792572008884309
70,70,2021-11-23 14:00:00+00:00,0.1036214285714285,TN397_740,prochloro,226.1394479,5.936968391,21.7404,-135.3131,23.70219042,34.88792625,0.0338,0.026253573,14,21.5,-135.5,6.725201,0.0883366289225384,0.02373195,108.10814476563066,71.89185523436934,0.5694745759556188
71,71,2021-11-23 15:00:00+00:00,,TN397_740,prochloro,233.5532713,6.185043934,21.7404,-135.3131,23.70009217,34.88707717,33.38245,0.026482369,15,21.5,-135.5,7.3283334,0.0926967059604774,21.16516875,94.77192786925596,85.22807213074404,0.5719181113982632
72,72,2021-11-23 16:00:00+00:00,,TN397_740,prochloro,248.4703541,6.683100692,21.7404,-135.3131,23.69933292,34.88602625,195.0125,0.026896974,16,21.5,-135.5,7.978639,0.0906266202804826,122.2728375,81.8818111525111,81.8818111525111,0.572354741652176
73,73,2021-11-23 17:00:00+00:00,,TN397_740,prochloro,246.1720532,6.733141937,21.7404,-135.3131,23.70415208,34.88595263,349.5938,0.027351366,17,21.5,-135.5,8.016847,0.0877839363327536,219.1953126,69.78575596643323,69.78575596643323,0.5752909871017504
74,74,2021-11-23 18:00:00+00:00,,TN397_740,prochloro,265.0931773,7.7689836,21.73072792,-135.3299638,23.70484125,34.88564176,658.03845,0.029306615,18,21.5,-135.5,7.8563337,0.0878372067409355,412.59010815,58.772432996704985,58.772432996704985,0.5840629985378045
75,75,2021-11-23 19:00:00+00:00,,TN397_740,prochloro,291.3526151,9.892241159,21.63650833,-135.4801427,23.86394983,34.8998395,1259.06225,0.033952814,19,21.5,-135.5,7.955824,0.066500332490393,827.85038985,49.64878471723649,49.64878471723649,0.5920911665424206
76,76,2021-11-23 20:00:00+00:00,,TN397_740,prochloro,309.8352722,11.26112468,21.51873958,-135.6620196,24.13965875,34.91997208,1405.8205,0.036345522,20,21.5,-135.5,8.086332,0.0729136778115501,875.1623990999999,43.63619573189298,43.63619573189298,0.5973322660223889
77,77,2021-11-23 21:00:00+00:00,,TN397_740,prochloro,306.3502544,12.00845626,21.39624897,-135.8500444,24.03621317,34.92797202,1280.56065,0.039198454,21,21.5,-136.0,8.369763,0.0705153840263253,802.4813115,42.067360270234296,42.067360270234296,0.6001078319311117
78,78,2021-11-23 22:00:00+00:00,,TN397_740,prochloro,326.7432212,13.69338255,21.27411,-136.0452886,23.96007321,34.92094583,1340.14185,0.041908697,22,21.5,-136.0,8.45513,0.0720660403934301,840.26893995,45.30369551755659,45.30369551755659,0.596724641279003
79,79,2021-11-23 23:00:00+00:00,,TN397_740,prochloro,340.2786574,15.1217874,21.15052167,-136.2432033,24.00139958,34.9142475,1127.0004,0.044439424,23,21.0,-136.0,8.706195,0.0782696464894062,706.6292507999999,52.18591089546579,52.18591089546579,0.5927945347589537
80,80,2021-11-24 03:00:00+00:00,,TN397_740,prochloro,289.2047673,11.85585691,20.66167632,-137.0104127,23.90828153,34.91492396,0.01575,0.04099468,3,20.5,-137.0,9.189915,0.1071736474531162,0.0102201,98.21604039459764,81.78395960540236,0.5766099014004766
81,81,2021-11-24 04:00:00+00:00,,TN397_740,prochloro,301.2579481,12.2460007,20.55058353,-137.1889669,23.94557737,34.90727019,0.0166,0.040649552,4,20.5,-137.0,9.443968,0.109095070149799,0.0107216999999999,111.68837772791116,68.31162227208884,0.5811525181578676
82,82,2021-11-24 06:00:00+00:00,,TN397_740,prochloro,205.1471202,7.348240958,20.3040025,-137.574305,24.03489083,34.95969375,0.0188,0.035819372,6,20.5,-137.5,8.576924,0.1000134280360924,0.0121638,138.77115207069343,41.22884792930657,0.6011328881496988
83,83,2021-11-24 07:00:00+00:00,,TN397_740,prochloro,195.8100308,6.865316208,20.1839108,-137.7636418,24.08203192,34.93669394,0.01555,0.035061106,7,20.0,-138.0,8.75271,0.105426737967914,0.0100947,152.2025754252742,27.797424574725795,0.6111632519235709
84,84,2021-11-24 12:00:00+00:00,,TN397_740,prochloro,162.8325874,4.146393999,19.63730042,-138.6168963,23.84877817,35.05883225,0.02205,0.025464153,12,19.5,-138.5,8.729539,0.0881419501086139,0.0136686,138.02048434912075,41.97951565087925,0.6013824399182793
85,85,2021-11-24 13:00:00+00:00,,TN397_740,prochloro,145.7235265,3.486616499,19.63739615,-138.616527,23.83821994,35.05781609,0.03,0.023926243,13,19.5,-138.5,8.620161,0.086293426670225,0.01881,124.13506589893184,55.86493410106816,0.5884199190858322
86,86,2021-11-24 14:00:00+00:00,,TN397_740,prochloro,199.4913754,5.344220213,19.63755875,-138.6159446,23.83159458,35.0572275,0.13455,0.026789229,14,19.5,-138.5,8.313034,0.0811765425833401,0.0970058571428571,110.40457153706748,69.59542846293252,0.5766536274701815
87,87,2021-11-24 17:00:00+00:00,,TN397_740,prochloro,169.6780731,4.356289439,19.63802785,-138.6145748,23.85037888,35.0695374,702.8381,0.02567385,17,19.5,-138.5,8.331565,0.0787113803475936,441.588994,71.26874274954326,71.26874274954326,0.5759019124888881
88,88,2021-11-24 18:00:00+00:00,,TN397_740,prochloro,174.7620261,4.819781731,19.63790042,-138.6146,23.83862625,35.06987042,1473.7726,0.027579113,18,19.5,-138.5,8.9008875,0.0716249321496865,929.81225205,59.7493831369254,59.7493831369254,0.5872964343973905
89,89,2021-11-24 19:00:00+00:00,,TN397_740,prochloro,201.848347,6.148017228,19.63790208,-138.6146,23.82181333,35.07278917,998.21475,0.030458596,19,19.5,-138.5,9.116138,0.0811759406290749,631.41699555,49.8869148550098,49.8869148550098,0.5963974357373508
90,90,2021-11-24 20:00:00+00:00,,TN397_740,prochloro,224.2677204,7.241604405,19.63790342,-138.6145991,23.8185104,35.07507655,1679.635421,0.032289999,20,19.5,-138.5,8.758255,0.0752189656713749,1066.1104212,42.8637466839464,42.8637466839464,0.6005570968707943
91,91,2021-11-24 21:00:00+00:00,,TN397_740,prochloro,223.488469,7.528429398,19.63830833,-138.6142083,23.81357292,35.07630083,1545.3985,0.033685986,21,19.5,-138.5,8.45577,0.0727460997277179,959.64202785,40.20529042960125,40.20529042960125,0.6008974496156745
92,92,2021-11-24 22:00:00+00:00,,TN397_740,prochloro,223.9466667,7.63533795,19.63790167,-138.6120267,23.81299875,35.07682292,1314.71345,0.034094448,22,19.5,-138.5,7.974873,0.0856931302114656,822.3920727000001,42.73613203606622,42.73613203606622,0.5982843330951277
93,93,2021-11-24 23:00:00+00:00,,TN397_740,prochloro,232.5743391,8.309076334,19.6379,-138.6120185,23.81709823,35.07747704,1497.69115,0.03572654,23,19.5,-138.5,8.0884075,0.0791376221245346,922.8554676,49.66705441777117,49.66705441777117,0.5925858637920267
94,94,2021-11-25 00:00:00+00:00,,TN397_740,prochloro,239.7792299,9.158746743,19.63790083,-138.6120342,23.82529542,35.07728792,627.06845,0.038196581,0,19.5,-138.5,8.163787,0.0746573529411765,393.17191815,59.473195048666376,59.473195048666376,0.5847863758523228
95,95,2021-11-25 01:00:00+00:00,,TN397_740,prochloro,244.5728003,9.08329099,19.65682878,-138.5649053,23.81987554,35.05905522,199.75105,0.037139416,1,19.5,-138.5,8.566127,0.0987887955330632,125.24390835,70.95909496544984,70.95909496544984,0.576720555361313
96,96,2021-11-25 02:00:00+00:00,,TN397_740,prochloro,235.8213235,8.881373355,19.65514208,-138.5576554,23.80653,35.05644458,53.43745,0.037661452,2,19.5,-138.5,8.729338,0.1117170623024277,33.50528115,83.36946793867816,83.36946793867816,0.5759974670057023
97,97,2021-11-25 03:00:00+00:00,,TN397_740,prochloro,223.07482,7.51008731,19.63919708,-138.6133,23.82123042,35.07527792,0.01815,0.033666226,3,19.5,-138.5,9.028847,0.1139536167800869,0.01138005,96.54164149535832,83.45835850464168,0.57719564877791
98,98,2021-11-25 04:00:00+00:00,,TN397_740,prochloro,224.0163551,7.557946102,19.63919708,-138.6133,23.81548208,35.07244083,0.02235,0.033738367,4,19.5,-138.5,9.711606,0.1080291067148767,0.0140134499999999,110.04503684922268,69.95496315077732,0.5812470705065302
99,99,2021-11-25 05:00:00+00:00,,TN397_740,prochloro,224.1346219,8.064262533,19.63919667,-138.6133,23.79458417,35.0691126,0.01955,0.035979549,5,19.5,-138.5,10.066421,0.1097834227102583,0.0121011,123.76547088633052,56.23452911366948,0.5930688928658541
100,100,2021-11-25 06:00:00+00:00,,TN397_740,prochloro,206.7739029,7.580325095,19.63919833,-138.6133008,23.78614042,35.07154625,0.0198,0.03665997,6,19.5,-138.5,9.992149,0.1101759436911348,0.01263405,137.64106597669567,42.35893402330433,0.6051069590850819
101,101,2021-11-25 07:00:00+00:00,,TN397_740,prochloro,206.1080323,7.306115626,19.63905792,-138.6132654,23.77961625,35.07347875,0.02375,0.035447991,7,19.5,-138.5,9.575198,0.1127687054172765,0.01489125,151.61447190747745,28.38552809252255,0.6133448237613092
102,102,2021-11-25 08:00:00+00:00,,TN397_740,prochloro,196.9883988,6.681040534,19.63870769,-138.6133566,23.7454066,35.07737436,0.0246,0.033915909,8,19.5,-138.5,9.030791,0.1106990579093683,0.0154242,165.63006348935818,14.36993651064182,0.6215541758119162
103,103,2021-11-25 09:00:00+00:00,,TN397_740,prochloro,209.0445592,6.758346954,19.63741708,-138.6129475,23.7187775,35.07630417,0.02515,0.032329696,9,19.5,-138.5,8.86422,0.1046805560522081,0.01576905,178.66305621424567,1.336943785754329,0.6237221840590467
104,104,2021-11-25 10:00:00+00:00,,TN397_740,prochloro,200.641788,6.194480809,19.63419708,-138.6115408,23.72466792,35.07206542,0.02355,0.030873333,10,19.5,-138.5,8.76272,0.1038125311632734,0.0147658499999999,166.09831353810148,13.90168646189852,0.6217860529218082
105,105,2021-11-25 11:00:00+00:00,,TN397_740,prochloro,191.955601,5.724008896,19.6156275,-138.6122408,23.74261625,35.07238625,0.0222,0.029819442,11,19.5,-138.5,8.64702,0.1019549988831871,0.0139194,152.08502652026027,27.91497347973973,0.610747959968097
106,106,2021-11-25 12:00:00+00:00,,TN397_740,prochloro,185.6756438,5.419269801,19.52141883,-138.6051256,23.786705,35.06667392,0.04665,0.029186756,12,19.5,-138.5,8.606035,0.0984215231701965,0.0495016499999999,138.11314090942517,41.88685909057483,0.6010044160065826
107,107,2021-11-25 13:00:00+00:00,,TN397_740,prochloro,175.0533465,4.632749829,19.50848167,-138.5879783,23.80131875,35.0748225,0.0432,0.026464789,13,19.5,-138.5,8.697627,0.0993634055949703,0.02636535,124.23923333070844,55.76076666929156,0.5887097093842932
108,108,2021-11-25 14:00:00+00:00,,TN397_740,prochloro,160.7984334,3.910765708,19.50918333,-138.582955,23.77499083,35.07737625,0.232,0.024320919,14,19.5,-138.5,8.766209,0.0937977672105842,0.13652925,110.52064757762484,69.47935242237516,0.5784541737276089
109,109,2021-11-25 15:00:00+00:00,,TN397_740,prochloro,161.9830593,3.904482251,19.5094351,-138.5815339,23.76508788,35.07810901,18.58275,0.024104263,15,19.5,-138.5,8.5521,0.0993424577878822,10.6959303,97.02129396771343,82.97870603228657,0.5750330876067264
110,110,2021-11-25 16:00:00+00:00,,TN397_740,prochloro,171.6790743,4.248527565,19.50943242,-138.5815418,23.76981017,35.078374,229.98735,0.024746916,16,19.5,-138.5,8.396761,0.098065009734099,139.4436714,83.8365459984365,83.8365459984365,0.5750942140852696
111,111,2021-11-25 17:00:00+00:00,,TN397_740,prochloro,167.662389,4.28711554,19.5094075,-138.5815162,23.77176458,35.07879,645.86135,0.02556993,17,19.5,-138.5,8.686033,0.0877757840822279,399.2473287,71.42825410933472,71.42825410933472,0.5774830340809618
112,112,2021-11-25 18:00:00+00:00,,TN397_740,prochloro,171.2200744,4.583678812,19.50940769,-138.5815183,23.77277458,35.07935,756.88645,0.026770686,18,19.5,-138.5,8.980756,0.0877199135885714,456.80712000000005,59.92766858631078,59.92766858631078,0.587518846849939
113,113,2021-11-25 19:00:00+00:00,,TN397_740,prochloro,182.2193337,5.408972863,19.50940658,-138.581518,23.78230263,35.0796886,2131.903737,0.029683858,19,19.5,-138.5,9.251373,0.0676292033873511,1352.7753855,50.083478358551176,50.083478358551176,0.5967809035087985
114,114,2021-11-25 20:00:00+00:00,,TN397_740,prochloro,200.7935275,6.425155469,19.50940708,-138.5815189,23.78055942,35.08042042,1147.4798,0.031998818,20,19.5,-138.5,9.191355,0.0771200626621148,719.2888824,43.07016611810511,43.07016611810511,0.6015780362215921
115,115,2021-11-25 21:00:00+00:00,,TN397_740,prochloro,195.750182,6.390349616,19.50936699,-138.5815139,23.77742128,35.08068519,1242.28965,0.032645434,21,19.5,-138.5,9.121208,0.0807242295459395,776.18295645,40.39898204638643,40.39898204638643,0.6030453575324556
116,116,2021-11-25 22:00:00+00:00,,TN397_740,prochloro,204.1184607,6.995930488,19.4898925,-138.5745846,23.78708417,35.0716775,1417.86325,0.034273874,22,19.5,-138.5,8.300062,0.0753816571405501,864.50499795,42.89119067480315,42.89119067480315,0.5991078493679809
117,117,2021-11-25 23:00:00+00:00,,TN397_740,prochloro,205.0367738,7.217458216,19.47638411,-138.565591,23.78987202,35.06853077,1115.21925,0.035200799,23,19.5,-138.5,8.21298,0.0847070753214245,741.3426982500001,49.77499045878691,49.77499045878691,0.5930238606213547
118,118,2021-11-26 01:00:00+00:00,,TN397_740,prochloro,220.6723098,9.129601303,19.40404958,-138.6590546,23.9219825,34.99686083,290.17085,0.041371758,1,19.5,-138.5,8.54811,0.0769354710433496,181.93712295000003,70.99429818914463,70.99429818914463,0.5766639346824796
119,119,2021-11-26 04:00:00+00:00,-0.0072965083333333,TN397_740,prochloro,220.263037,8.980197955,18.96071542,-139.1502,24.45313125,34.83744958,0.0224,0.040770336,4,19.0,-139.0,9.870325,0.089615433404659,0.0140448,109.42766901546706,70.57233098453294,0.5820041908120267
120,120,2021-11-26 05:00:00+00:00,-0.007498965,TN397_740,prochloro,210.6826996,7.944567336,18.80819292,-139.3133979,24.71345833,34.76705125,0.01925,0.037708684,5,19.0,-139.5,10.152766,0.079296983603824,0.0120384,122.69435745273545,57.30564254726456,0.5930828720261776
121,121,2021-11-26 06:00:00+00:00,-0.0075018083333333,TN397_740,prochloro,202.4495628,7.396570976,18.6601825,-139.4813992,24.81481708,34.69963958,0.0221,0.036535376,6,18.5,-139.5,10.363032,0.0715093299778263,0.0137313,136.47458372129165,43.52541627870835,0.6043461549282606
122,122,2021-11-26 07:00:00+00:00,-0.007527055,TN397_740,prochloro,212.6407966,7.515684822,18.51165228,-139.6483567,25.10229923,34.60560215,0.023,0.03534451,7,18.5,-139.5,10.703744,0.0730371143312257,0.0145150499999999,150.45633735151245,29.543662648487555,0.6161121995471583
123,123,2021-11-26 08:00:00+00:00,-0.0078183166666666,TN397_740,prochloro,214.4134837,7.345584464,18.36149512,-139.8177517,25.34385821,34.5047328,0.01815,0.034258967,8,18.5,-140.0,10.776866,0.0818533667241152,0.01138005,163.97392332228873,16.026076677711274,0.6222959143873958
124,124,2021-11-26 09:00:00+00:00,-0.0081555866666666,TN397_740,prochloro,205.3954473,6.726991382,18.20915542,-139.9771813,25.61514042,34.37373375,0.0222,0.032751414,9,18.0,-140.0,10.256813,0.1043580925019911,0.0139194,176.53413272394573,3.4658672760542686,0.6269298910911427
125,125,2021-11-26 10:00:00+00:00,-0.0077271216666666,TN397_740,prochloro,192.0755991,6.144235357,18.05822487,-140.1419115,25.72538468,34.33373429,0.02525,0.03198863,10,18.0,-140.0,10.486436,0.1047783873917071,0.01551825,167.23185577917755,12.76814422082245,0.6269602161101795
126,126,2021-11-26 11:00:00+00:00,-0.0082923033333333,TN397_740,prochloro,191.3759742,5.846032612,17.90801375,-140.2981888,25.51196292,34.47260375,0.0214,0.03054737,11,18.0,-140.5,10.679652,0.0914003571428571,0.0130102499999999,153.78048620245664,26.21951379754336,0.6186630647406484
127,127,2021-11-26 12:00:00+00:00,-0.0077634166666666,TN397_740,prochloro,180.1286822,5.383223377,17.75929958,-140.2383849,25.41539687,34.55267292,0.0224,0.029885431,12,18.0,-140.0,10.7396555,0.068616758430645,0.0140448,139.3207920325094,40.67920796749061,0.6078478747217594
128,128,2021-11-26 13:00:00+00:00,0.0657176816666666,TN397_740,prochloro,155.6386709,3.992849401,17.67597756,-140.1624859,25.39272179,34.52585705,0.020538462,0.02565461,13,17.5,-140.0,10.646364,0.0632784002101496,0.0133551,125.27274281750807,54.727257182491925,0.5964249618241021
129,129,2021-11-26 15:00:00+00:00,18.9835786765,TN397_740,prochloro,139.6153586,3.38997217,17.67566045,-140.1614384,25.4092008,34.49719465,114.22655,0.024280797,15,17.5,-140.0,10.41078,0.0703594355507224,59.35598955,97.81824398583322,82.18175601416678,0.5811070533784308
130,130,2021-11-26 16:00:00+00:00,266.36643333333336,TN397_740,prochloro,122.7714771,2.871149764,17.67696184,-140.1616974,25.4194943,34.49333158,1198.242947,0.02338613,16,17.5,-140.0,9.855651,0.0604460936088417,726.5605149,84.43439619957286,84.43439619957286,0.5809617273100156
131,131,2021-11-26 17:00:00+00:00,637.6623333333333,TN397_740,prochloro,132.4658845,3.360129787,17.67827458,-140.1621904,25.44200917,34.47349583,1899.3891,0.025366001,17,17.5,-140.0,9.577833,0.0499392604994827,1054.559451,71.79075199043211,71.79075199043211,0.5814396713254397
